layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.1.ff_or_moe,98,0.1351,0.4154,"but, although, which, and, while, though, who, along, then, with, however, despite, after, including, especially, where, as, The, so, particularly"
blocks.1.ff_or_moe,99,0.1173,0.3273,"re, post, em, -, co, dis, im, un, ill, pre, mis, trans, sub, sign, long, pay, step, ex, de, sh"
blocks.1.ff_or_moe,100,0.2088,0.2693,"', was, ley, had, ’, ian, could, ius, Brothers, ville, &, McClellan, dale, ick, Howe, ia, has, would, Miller, sey"
blocks.1.ff_or_moe,101,0.2639,0.3226,"third, 7th, American, northern, latter, actual, 2nd, initial, big, southern, fourth, ninth, English, traditional, dark, Island, Best, last, original, upper"
blocks.1.ff_or_moe,102,0.1026,0.3529,"ato, and, from, was, were, would, s, along, —, with, had, while, ', ;, men, leaders, of, leader, began, ("
blocks.1.ff_or_moe,103,0.1892,0.3323,"—, ), –, ),, );, )., both, while, namely, ""), directed, mostly, although, once, which, %), followed, started, still, began"
blocks.1.ff_or_moe,104,0.3374,0.4003,"[PAD], )., When, The, However, "")., ""., Although, This, After, While, ."", During, On, );, Both, Despite, He, '""., .)."
blocks.1.ff_or_moe,105,0.2111,0.2767,"s, initial, entire, n, run, supposed, 1985, College, Modern, respective, general, original, bad, first, debut, preferred, impending, main, biggest, ains"
blocks.1.ff_or_moe,106,0.1869,0.4192,"this, these, other, six, five, particular, each, any, large, his, some, such, those, various, seven, many, every, three, nine, four"
blocks.1.ff_or_moe,107,0.2591,0.2985,"original, present, same, initial, latter, newly, supposed, typical, existing, normal, entire, former, western, west, traditional, eastern, current, very, main, 19th"
blocks.1.ff_or_moe,108,0.1708,0.4229,"the, a, an, as, one, two, each, several, this, another, his, their, its, both, four, her, which, three, and, five"
blocks.1.ff_or_moe,109,0.1292,0.4141,"to, the, a, an, The, two, their, be, into, back, his, To, another, what, three, one, as, its, that, several"
blocks.1.ff_or_moe,110,0.1551,0.4032,"two, four, the, three, several, six, five, after, its, these, eight, most, just, her, The, their, another, this, both, his"
blocks.1.ff_or_moe,111,0.0698,0.3100,"–, /, −, general, +, C, The, or, ⁄, L, V, N, s, Part, summer, K, O, run, season, P"
blocks.1.ff_or_moe,112,0.2721,0.3067,"Sol, Min, Gl, Blo, Lang, Ch, Pe, Pol, Poll, Mas, age, Cap, Ros, Kings, Gr, pol, Bl, Bridge, Sh, ley"
blocks.1.ff_or_moe,113,0.1649,0.4342,"the, his, their, its, a, her, this, an, each, both, two, such, one, other, it, The, these, another, several, what"
blocks.1.ff_or_moe,114,0.3768,0.4015,"Despite, This, After, At, By, Following, During, On, For, From, The, However, To, With, Because, About, According, While, Under, Although"
blocks.1.ff_or_moe,115,0.5141,0.3492,"storm, route, cyclone, hurricane, typhoon, routes, coast, northward, northwest, rainfall, forecast, highways, boundary, landfall, highway, tornado, north, west, Saffir, westward"
blocks.1.ff_or_moe,116,0.3014,0.3894,"British, nearby, French, Dutch, German, American, Spanish, Japanese, Canadian, Mexican, Indian, English, local, adjacent, coastal, hostile, company, allied, Mi, Australian"
blocks.1.ff_or_moe,117,0.2375,0.3827,"they, The, While, Although, These, They, According, not, This, Since, If, neither, [PAD], As, both, When, due, Not, However, although"
blocks.1.ff_or_moe,118,0.5380,0.2205,"Edition, selected, ulates, them, bronze, Plains, liz, practices, ify, coy, istical, Oakley, wolves, tending, descend, debuted, plays, lists, gest, charging"
blocks.1.ff_or_moe,119,0.1351,0.3808,"-, and, the, a, as, his, an, S, one, no, which, T, first, top, with, not, that, back, their, K"
blocks.1.ff_or_moe,120,0.2535,0.0000,"G, N, K, F, S, C, E, T, M, B, O, H, X, D, L, Q, J, Z, P, V"
blocks.1.ff_or_moe,121,0.2941,0.2837,"used, subject, by, performed, found, behind, rated, testing, partnered, given, alive, based, Seattle, located, compiled, manufactured, compared, Georgetown, debuted, resident"
blocks.1.ff_or_moe,122,0.1856,0.3529,"-, skin, water, blue, rock, body, giant, head, production, line, cat, wood, ground, grey, tail, tooth, bo, star, ling, green"
blocks.1.ff_or_moe,123,0.1558,0.3070,"key, free, state, forward, out, low, power, town, high, pot, path, cross, driving, city, transition, storm, local, positive, new, clean"
blocks.1.ff_or_moe,124,0.3527,0.2863,"version, project, movement, campaign, portion, book, material, choice, programme, role, title, scorer, candidate, flights, invasion, uranium, filming, effort, coverage, scheme"
blocks.1.ff_or_moe,125,0.1488,0.4258,"), ),, ""), )., %), while, but, and, before, after, was, during, );, he, which, ""),, had, were, although, with"
blocks.1.ff_or_moe,126,0.3513,0.3469,"ever, previously, already, recently, yet, been, once, publicly, formerly, truly, officially, not, twice, successfully, never, regularly, personally, actively, formally, privately"
blocks.1.ff_or_moe,127,0.2611,0.3223,"Den, Mad, Ha, Men, Ba, az, amb, al, Ka, Sh, Mor, y, Da, ab, ge, Kaz, Gen, ot, Sav, ph"
blocks.1.ff_or_moe,128,0.1369,0.3373,"—, began, twice, ,, ;, have, used, placed, were, once, started, could, was, would, :, ), ),, and, ., –"
blocks.1.ff_or_moe,129,0.3678,0.3708,"Henry, William, George, Charles, Sir, Edward, Prince, Frederick, Lord, John, Robert, Louis, Frank, Maria, Francis, Thomas, Elizabeth, Lieutenant, Alexander, James"
blocks.1.ff_or_moe,130,0.1440,0.3853,"they, he, there, she, it, which, we, He, that, have, few, who, whose, while, were, before, could, are, when, can"
blocks.1.ff_or_moe,131,0.3995,0.3548,"dead, resulting, aged, injured, killing, striking, bound, accompanying, dying, leaving, seven, burning, nine, killed, struck, affected, wounded, weigh, damaged, suffering"
blocks.1.ff_or_moe,132,0.1764,0.4159,"as, a, the, an, one, two, both, their, its, his, this, in, it, what, at, another, The, all, with, after"
blocks.1.ff_or_moe,133,0.2087,0.3864,"far, larger, big, too, very, smaller, more, south, great, short, greater, large, longer, long, relatively, much, lower, bigger, left, second"
blocks.1.ff_or_moe,134,0.2556,0.3315,"reg, sc, cr, fl, sp, sl, comp, pun, pl, spr, comm, pr, imp, dec, gl, bl, sm, str, sw, re"
blocks.1.ff_or_moe,135,0.0598,0.3390,"s, first, 12, An, original, main, 1, ', only, n, attempted, third, primary, To, 15, A, second, supposed, real, F"
blocks.1.ff_or_moe,136,0.1495,0.3977,"they, if, so, how, he, though, although, this, whether, those, it, that, when, what, these, why, many, much, unless, there"
blocks.1.ff_or_moe,137,0.3934,0.3274,"enough, common, possible, difficult, easy, hard, compatible, sufficient, accessible, illegal, used, apparent, easier, popular, endemic, visible, rare, widespread, legal, practical"
blocks.1.ff_or_moe,138,0.3940,0.3420,"High, International, Society, State, University, Law, Water, Research, Film, Arts, Education, History, School, Free, Young, Special, College, Community, Flying, Academy"
blocks.1.ff_or_moe,139,0.1095,0.3769,"there, here, these, they, he, many, it, two, There, she, both, however, some, this, such, seven, Sunday, very, again, no"
blocks.1.ff_or_moe,140,0.1988,0.3817,"—, ),, although, while, which, %,, but, before, though, when, because, each, including, where, except, during, ""),, );, followed, since"
blocks.1.ff_or_moe,141,0.0666,0.3399,"design, of, ,, history, and, plan, —, was, that, work, form, ., during, ;, with, development, construction, structure, strategy, concept"
blocks.1.ff_or_moe,142,0.1867,0.3193,"s, initial, second, northern, entire, first, same, original, previous, third, final, primary, last, local, traditional, whole, relatively, southern, interest, proposed"
blocks.1.ff_or_moe,143,0.1231,0.4800,"A, another, One, one, Another, Two, An, two, three, At, four, F, More, next, Her, second, Some, five, D, In"
blocks.1.ff_or_moe,144,0.1832,0.4227,"with, the, a, their, an, some, his, two, many, three, four, most, six, five, another, several, her, both, this, its"
blocks.1.ff_or_moe,145,0.0728,0.3105,";, and, ,, of, ., :, —, from, leader, network, ire, (, status, ology, by, science, with, website, at, organization"
blocks.1.ff_or_moe,146,0.2396,0.3193,"entire, following, whole, underlying, best, exact, last, album, necessary, note, next, latter, same, greatest, estimated, proposed, Er, fall, total, remaining"
blocks.1.ff_or_moe,147,0.1964,0.4098,"The, [PAD], On, At, It, This, An, He, "", In, A, (, After, They, All, When, As, O, V, Some"
blocks.1.ff_or_moe,148,0.0781,0.2473,",, and, ;, was, ', Storm, Cooper, Sp, had, obia, Gates, were, staff, ., ella, (, syndrome, leaf, personality, Communications"
blocks.1.ff_or_moe,149,0.2085,0.3316,"personal, first, own, 3rd, second, supposed, 1st, previous, original, third, initial, traditional, old, largest, final, fleet, northern, Western, main, last"
blocks.1.ff_or_moe,150,0.3754,0.3014,"its, my, your, their, distinctive, Its, whose, own, titular, entire, supreme, economic, sole, exact, parliamentary, dear, stur, annually, equally, corresponding"
blocks.1.ff_or_moe,151,0.1626,0.4346,"He, She, they, They, she, he, we, have, Her, His, We, were, In, can, could, are, had, Bro, Their, Ne"
blocks.1.ff_or_moe,152,0.1720,0.3778,"while, whilst, whereas, although, most, during, particularly, before, While, despite, but, instead, once, further, he, leaving, sister, should, some, prior"
blocks.1.ff_or_moe,153,0.1073,0.3752,"ain, ', ,, was, ia, said, is, and, had, us, were, from, sey, na, during, has, ., &, —, says"
blocks.1.ff_or_moe,154,0.0608,0.3219,"-, and, ', &, ., of, bomb, ,, ful, gas, book, (, less, ne, ome, lo, ic, on, for, ble"
blocks.1.ff_or_moe,155,0.1748,0.3407,"large, other, small, different, great, major, non, similar, second, third, new, significant, local, traditional, low, minor, simple, high, six, big"
blocks.1.ff_or_moe,156,0.0762,0.3252,"open, two, early, three, central, an, large, leading, his, New, the, first, main, public, five, work, all, four, most, space"
blocks.1.ff_or_moe,157,0.1725,0.3482,"al, organ, is, and, was, or, ,, in, for, -, ., ber, –, has, of, ', car, that, on, can"
blocks.1.ff_or_moe,158,0.2365,0.3587,"an, whole, hot, entire, primary, bad, larger, extra, huge, large, smaller, additional, important, individual, main, new, eight, enormous, poor, relatively"
blocks.1.ff_or_moe,159,0.1376,0.4152,"to, the, a, his, some, an, two, for, by, The, that, several, both, her, about, between, what, E, three, their"
blocks.1.ff_or_moe,160,0.1365,0.3927,"he, she, it, they, It, we, has, is, was, wasn, there, had, no, became, are, cr, came, its, wan, He"
blocks.1.ff_or_moe,161,0.1148,0.3280,"The, latter, best, main, third, Wil, South, second, First, National, British, Western, first, King, So, English, largest, fourth, two, Am"
blocks.1.ff_or_moe,162,0.1326,0.2663,"ese, ium, ica, ide, ia, and, ian, Magazine, ,, essa, ., Avenue, Island, has, ', ;, Without, gay, County, Franklin"
blocks.1.ff_or_moe,163,0.2930,0.2579,"entire, fourth, fact, same, latter, highest, main, various, supposed, expected, 270, narrow, original, northern, older, shallow, third, proceeds, eastern, 19th"
blocks.1.ff_or_moe,164,0.0602,0.3150,"', who, son, company, ,, father, of, member, ;, writer, -, and, figure, friend, firm, novel, man, ., daughter, newspaper"
blocks.1.ff_or_moe,165,0.3102,0.3552,"limited, extended, increased, given, developed, restricted, expanded, combined, reduced, advanced, stated, selected, improved, planned, closed, repeated, chosen, natural, continued, added"
blocks.1.ff_or_moe,166,0.2421,0.3547,"aircraft, ships, ship, squadron, crew, officer, company, personnel, gun, forces, transport, of, and, fleet, engine, cruiser, companies, officers, design, torpedo"
blocks.1.ff_or_moe,167,0.2378,0.3677,"left, ended, ending, ends, leaving, departed, finished, finishing, right, finish, wound, closed, end, leaves, their, completed, back, his, breaking, opened"
blocks.1.ff_or_moe,168,0.3578,0.2722,"van, min, enn, oph, num, semin, olog, pun, is, char, les, dent, fri, ian, quar, rist, baron, nat, can, rod"
blocks.1.ff_or_moe,169,0.1225,0.4064,"though, The, but, while, however, there, ,, they, he, it, due, with, the, which, this, during, although, she, these, including"
blocks.1.ff_or_moe,170,0.2760,0.3213,"way, ways, manner, route, move, journey, things, through, something, means, method, scenario, fight, winds, situation, going, Wales, direction, by, looking"
blocks.1.ff_or_moe,171,0.1322,0.2794,"ist, ism, law, ite, ian, ', gang, ,, Party, was, ic, -, ola, Griffin, has, ran, ists, wall, al, ia"
blocks.1.ff_or_moe,172,0.1049,0.3648,"ad, ar, ch, od, ak, is, g, of, r, at, l, il, in, ,, und, k, z, en, u, av"
blocks.1.ff_or_moe,173,0.4850,0.2973,"returned, toured, decided, chose, threatened, helped, spired, explained, faced, signed, helping, attacked, approached, refused, responded, hearted, tried, angrily, stakes, Plains"
blocks.1.ff_or_moe,174,0.3661,0.4004,"can, must, should, may, will, would, could, might, cannot, Should, To, gonna, ought, probably, wouldn, refusal, option, make, Can, shall"
blocks.1.ff_or_moe,175,0.1143,0.3435,"be, "", also, then, one, eventually, originally, often, particularly, highly, largely, once, likely, probably, sometimes, he, first, either, released, made"
blocks.1.ff_or_moe,176,0.1655,0.3779,"but, "",, and, —, ), ),, though, –, ;, which, (, while, where, ""), ""., )., before, including, north, ,"""
blocks.1.ff_or_moe,177,0.1352,0.3479,"–, ;, —, and, ,, was, from, would, ., of, has, lost, :, but, along, through, were, &, scoring, across"
blocks.1.ff_or_moe,178,0.1864,0.4453,"the, a, their, his, several, an, one, this, both, its, her, another, The, many, some, two, these, all, three, four"
blocks.1.ff_or_moe,179,0.1162,0.4008,"but, and, The, with, where, there, who, although, which, while, "", including, then, though, despite, when, the, he, until, ("
blocks.1.ff_or_moe,180,0.0709,0.3610,"did, does, the, some, not, several, which, both, later, its, were, while, took, most, never, found, they, and, part, though"
blocks.1.ff_or_moe,181,0.3313,0.4044,"The, It, There, Another, In, This, Several, [PAD], After, They, One, Other, Although, However, He, Critical, Each, While, She, When"
blocks.1.ff_or_moe,182,0.1982,0.3794,"her, six, hot, his, next, eight, tenth, nine, initial, seven, hard, 2011, 1995, five, traditional, seventh, key, first, four, sixth"
blocks.1.ff_or_moe,183,0.4377,0.2511,"Hill, educ, Ke, ’, Scar, memor, Ko, Cart, Nixon, Gregor, Haz, Taylor, Pe, Brun, Loren, Py, Ther, statue, Lang, Ven"
blocks.1.ff_or_moe,184,0.0493,0.3644,"-, up, class, w, An, what, American, A, ‑, 1, Up, an, U, long, war, 20, all, large, back, G"
blocks.1.ff_or_moe,185,0.3766,0.2736,"ia, side, Torres, indicating, facilities, Yard, Forever, project, Grove, complex, suite, where, infrastructure, ory, Sche, bomb, problem, system, Barrow, yard"
blocks.1.ff_or_moe,186,0.3395,0.2730,"rescue, aid, ment, combat, guide, help, counter, reform, change, prevent, ful, meet, create, able, save, ify, ian, become, finish, study"
blocks.1.ff_or_moe,187,0.1496,0.4062,"the, The, but, and, ,, it, he, after, during, a, this, as, with, though, while, there, who, however, along, in"
blocks.1.ff_or_moe,188,0.3849,0.2640,"same, lower, supposed, original, initial, 2007, Lom, Than, entire, ancient, largest, adjacent, middle, 2011, enormous, 1991, 1992, 2009, 2006, Gerry"
blocks.1.ff_or_moe,189,0.1615,0.4028,"making, make, made, take, a, give, an, makes, bring, gave, get, the, put, giving, create, some, brought, out, takes, gives"
blocks.1.ff_or_moe,190,0.3385,0.4354,"then, subsequently, also, eventually, thus, often, briefly, later, finally, again, officially, afterwards, now, thereafter, quickly, occasionally, frequently, sometimes, hence, ultimately"
blocks.1.ff_or_moe,191,0.3928,0.3578,"law, Act, House, Minister, Association, Council, Court, Justice, Secretary, Committee, Union, committee, State, Society, President, Department, Board, Party, Bureau, officials"
blocks.1.ff_or_moe,192,0.2935,0.3271,"story, of, episode, version, book, cover, edition, study, list, song, rating, account, grade, page, article, strand, report, issue, essay, poem"
blocks.1.ff_or_moe,193,0.4025,0.3627,"Flight, 26, October, March, December, Wer, November, September, geschwader, May, Vol, sand, 14, Take, 29, 21, July, August, Off, June"
blocks.1.ff_or_moe,194,0.0841,0.3120,"material, players, were, tracks, people, from, materials, staff, members, out, heavily, are, divers, sp, by, on, for, inter, forces, like"
blocks.1.ff_or_moe,195,0.0702,0.3655,"and, while, but, making, although, have, for, though, most, various, some, including, with, place, they, number, all, were, the, other"
blocks.1.ff_or_moe,196,0.1502,0.2762,"ship, has, ships, was, ', had, would, ;, while, became, could, remains, is, coloration, poem, proteins, ’, Tonight, were, FC"
blocks.1.ff_or_moe,197,0.1256,0.4217,"the, on, a, an, their, his, its, one, two, both, all, her, On, 20, The, this, those, 30, three, In"
blocks.1.ff_or_moe,198,0.2682,0.3195,"per, new, Other, My, additional, square, Inter, Fru, pers, entire, dying, Pro, Dis, Your, fresh, final, current, Key, Two, Their"
blocks.1.ff_or_moe,199,0.3954,0.2736,"itself, Magazine, Korea, ’, Children, Legend, ', employees, Tonight, wall, associates, Company, Corporation, Weekly, CEO, bark, science, founder, Mobile, Detroit"
blocks.1.ff_or_moe,200,0.1381,0.4170,"the, to, a, their, his, an, The, that, two, three, its, To, several, five, other, An, over, four, all, from"
blocks.1.ff_or_moe,201,0.3280,0.3949,"The, [PAD], In, This, Although, While, When, Both, On, He, It, There, They, She, According, Despite, During, A, After, However"
blocks.1.ff_or_moe,202,0.1408,0.4201,"the, which, there, it, a, his, as, they, one, with, The, this, both, while, an, their, but, he, such, these"
blocks.1.ff_or_moe,203,0.1312,0.2974,"able, ability, to, ary, response, for, and, rights, resistance, cost, ,, letter, returns, ity, ance, contribution, –, value, applied, appeal"
blocks.1.ff_or_moe,204,0.2907,0.2564,"', frog, bull, code, Anton, ),, replacing, ian, Clown, ctor, ase, DNA, ;, ), pipe, Sab, stupid, bi, ic, )."
blocks.1.ff_or_moe,205,0.1452,0.3424,"ion, and, of, ., n, ,, orn, ine, (, ', at, une, for, as, that, is, ;, was, or, no"
blocks.1.ff_or_moe,206,0.6117,0.2252,"ensued, Kenya, Tracks, '., Ga, revoked, bordered, Ward, trustee, exem, contributions, speeds, augment, rift, inundated, Norfolk, flooded, .;, neuro, Pact"
blocks.1.ff_or_moe,207,0.1968,0.3802,"further, additional, more, slightly, Further, significant, another, significantly, some, farther, similar, better, later, higher, smaller, direct, French, separate, new, large"
blocks.1.ff_or_moe,208,0.3439,0.3064,"same, previous, this, next, succeeding, subsequent, ensuing, preceding, aforementioned, these, earlier, traditional, year, decade, latter, Younger, latest, corresponding, nomination, usual"
blocks.1.ff_or_moe,209,0.1685,0.3066,"end, of, fall, part, ends, edge, beginning, ending, gate, order, ended, conclusion, course, half, July, portion, inter, summer, up, quarter"
blocks.1.ff_or_moe,210,0.3552,0.3570,"came, prior, come, coming, comes, occurred, going, happened, before, occurring, emerged, arise, falling, during, rise, happen, leads, meant, occurs, dating"
blocks.1.ff_or_moe,211,0.1374,0.4151,"the, a, an, The, his, this, their, what, about, that, its, both, of, ', one, these, P, several, "", any"
blocks.1.ff_or_moe,212,0.1524,0.4631,"but, The, and, He, [PAD], while, although, though, In, However, After, This, A, however, She, They, yet, then, Instead, Although"
blocks.1.ff_or_moe,213,0.2358,0.5252,"many, most, much, several, few, some, numerous, various, hundreds, thousands, Many, other, any, Most, parts, significant, every, dozens, all, others"
blocks.1.ff_or_moe,214,0.1544,0.3964,"South, North, East, West, south, Central, way, western, American, southern, north, Western, York, New, general, part, most, second, northern, p"
blocks.1.ff_or_moe,215,0.2425,0.5119,"six, five, nine, four, seven, three, eight, several, some, 7, two, 5, small, 14, 60, 25, large, significant, 9, few"
blocks.1.ff_or_moe,216,0.2192,0.3227,"three, six, four, traditional, relatively, northern, five, newly, two, supposed, eight, entire, prominent, ancient, seven, various, public, senior, 1st, high"
blocks.1.ff_or_moe,217,0.1160,0.4054,"In, A, H, The, En, By, F, On, his, At, An, Over, the, their, For, last, R, V, July, New"
blocks.1.ff_or_moe,218,0.3957,0.2792,"City, Kent, Parsons, ville, County, Somerset, York, Eugen, Hill, Metropolitan, practice, Island, Midland, Cass, Ros, Munich, Hampshire, law, Mann, Prince"
blocks.1.ff_or_moe,219,0.3493,0.2873,"species, features, areas, uses, sets, have, systems, parts, ranges, specimens, facilities, ides, pairs, are, bodies, types, provide, levels, instruments, forms"
blocks.1.ff_or_moe,220,0.3669,0.4440,"batting, bowling, football, Championship, play, match, batted, game, ball, hockey, cricket, games, victory, hitting, score, scoring, team, win, championship, club"
blocks.1.ff_or_moe,221,0.1952,0.4090,"The, It, He, They, In, This, [PAD], I, An, She, At, A, but, As, On, John, All, After, his, By"
blocks.1.ff_or_moe,222,0.4152,0.3507,"writing, wrote, comments, performed, featured, shows, plays, remarks, showed, notes, features, sing, explained, write, sings, saying, states, portray, lyrics, singing"
blocks.1.ff_or_moe,223,0.1762,0.3757,"long, short, high, dark, longer, narrow, broad, deep, low, sh, strong, Long, tall, large, thick, later, close, well, running, w"
blocks.1.ff_or_moe,224,0.2025,0.3707,"go, went, goes, going, also, has, get, gone, now, won, have, lost, had, do, became, returned, further, subsequently, got, belong"
blocks.1.ff_or_moe,225,0.4634,0.3356,"led, ed, ted, med, ped, sed, ced, ated, ded, ned, fed, cted, ailed, ided, ged, ging, ared, ched, oted, uded"
blocks.1.ff_or_moe,226,0.3221,0.3343,"Out, Three, Master, Four, Two, One, Time, Hand, City, Doctor, Man, Gang, Six, Fire, Five, Boy, Tower, En, Bridge, Fr"
blocks.1.ff_or_moe,227,0.1267,0.3932,"gave, the, a, give, his, an, some, saw, giving, their, her, this, him, them, several, its, another, it, gives, allowed"
blocks.1.ff_or_moe,228,0.2390,0.0000,"W, Y, P, J, H, E, V, G, F, Z, B, K, M, X, N, L, S, Q, C, U"
blocks.1.ff_or_moe,229,0.0974,0.3801,"which, both, they, the, it, including, with, three, where, two, his, each, —, because, four, although, there, one, such, a"
blocks.1.ff_or_moe,230,0.3304,0.2955,"posted, released, ef, promoted, opened, allowed, ess, closed, ased, stricken, ized, urated, structed, by, removed, aired, subject, brought, included, ged"
blocks.1.ff_or_moe,231,0.1258,0.3451,"un, ab, ear, ir, dis, be, ex, co, fore, ac, re, h, sh, g, l, j, us, b, c, en"
blocks.1.ff_or_moe,232,0.1244,0.3372,"war, term, service, contract, conflict, project, deal, life, work, -, case, with, campaign, law, experience, suit, tour, battle, ,, race"
blocks.1.ff_or_moe,233,0.1610,0.3639,"He, It, The, she, he, Both, been, both, never, be, ""[, either, neither, There, They, [PAD], During, Britain, Madonna, there"
blocks.1.ff_or_moe,234,0.4554,0.2185,"colleagues, ;, Malone, lightning, abilities, arks, staff, will, etc, Tonight, Weekly, itself, reptiles, refuge, personality, wouldn, GameSpot, Réunion, Venus, greatly"
blocks.1.ff_or_moe,235,0.3822,0.3771,"television, film, TV, DVD, studio, album, Sex, movie, Hot, Music, Radio, Pop, Night, Fox, BBC, show, PlayStation, Movie, Show, compilation"
blocks.1.ff_or_moe,236,0.3612,0.3958,"After, At, On, By, Under, For, Despite, From, With, During, Due, Had, Over, This, Not, Near, Through, In, Born, Between"
blocks.1.ff_or_moe,237,0.2566,0.2997,"ore, cer, id, ix, o, gas, ute, lin, io, ose, ia, i, os, ven, ol, x, ere, ie, mo, te"
blocks.1.ff_or_moe,238,0.0621,0.3541,"between, rather, the, these, both, this, two, so, Between, The, their, just, among, only, not, more, larger, St, poor, its"
blocks.1.ff_or_moe,239,0.1525,0.4123,"and, the, while, which, was, as, The, with, one, but, then, also, or, two, later, a, an, after, four, is"
blocks.1.ff_or_moe,240,0.1468,0.4003,"the, his, with, an, their, a, of, two, both, those, her, that, four, which, these, several, five, some, at, by"
blocks.1.ff_or_moe,241,0.1831,0.3865,"The, In, This, [PAD], 20, An, H, However, A, While, 5, 13, He, On, They, James, 15, 4, There, Despite"
blocks.1.ff_or_moe,242,0.2177,0.4276,"up, off, down, out, in, with, the, to, back, from, a, at, as, on, for, an, and, some, into, of"
blocks.1.ff_or_moe,243,0.2282,0.4019,"however, though, meanwhile, therefore, but, even, nevertheless, particularly, nonetheless, although, similarly, they, especially, years, recently, many, according, period, now, still"
blocks.1.ff_or_moe,244,0.1473,0.3790,"into, onto, through, inside, the, outside, above, beyond, behind, reach, this, around, throughout, their, a, entered, enters, entering, reaches, his"
blocks.1.ff_or_moe,245,0.1426,0.3987,"the, an, a, both, this, their, his, its, these, one, any, being, her, several, what, between, those, part, as, two"
blocks.1.ff_or_moe,246,0.1689,0.3214,"previous, same, traditional, city, necessary, whole, old, event, right, show, main, last, former, song, entire, match, situation, remaining, present, other"
blocks.1.ff_or_moe,247,0.3642,0.2613,"developing, response, trade, stable, demand, regions, private, proposed, secure, alliance, engineered, chain, cultivated, crossing, sound, version, Magic, Lyrically, local, Weekly"
blocks.1.ff_or_moe,248,0.4272,0.4389,""",, ..., ,"", !"", !, ?"", ."",, )"", you, '"",, ”, ?, ..."", [, '"", What, ',, This, ""),, Love"
blocks.1.ff_or_moe,249,0.2280,0.3456,"Tr, Se, Qu, Far, Bo, St, Ro, Th, Mar, Ho, En, Pan, Car, Po, Gr, Me, Mont, Ab, Br, Ko"
blocks.1.ff_or_moe,250,0.3501,0.0000,"13, 12, 14, 15, 20, 2008, 21, 31, 19, 9, 18, 30, 11, +, 10, %, 2000, 2009, 00, 28"
blocks.1.ff_or_moe,251,0.1248,0.3782,"video, game, computer, book, play, motion, of, design, games, fantasy, television, action, -, sound, character, music, ;, horror, ,, score"
blocks.1.ff_or_moe,252,0.5607,0.2466,"organization, Purana, organisation, blockade, justice, snake, zoologist, taxonomy, supplement, collective, warbler, engineer, ’, aman, Conservation, staff, Vent, hyphae, investigating, HC"
blocks.1.ff_or_moe,253,0.3443,0.4007,"As, The, In, On, When, This, After, However, It, They, Although, By, While, There, Each, At, During, He, For, Some"
blocks.1.ff_or_moe,254,0.1603,0.4298,"the, an, a, one, both, this, their, at, his, another, several, these, The, which, its, her, two, second, it, three"
blocks.1.ff_or_moe,255,0.1703,0.3095,"past, future, previous, current, local, present, French, modern, former, those, recent, right, subsequent, German, third, potential, early, pre, passing, naming"
blocks.2.ff_or_moe,0,0.2209,0.3219,"ley, ie, ack, ick, y, es, er, al, us, ay, ik, ies, ale, berg, z, um, en, ia, Anderson, ot"
blocks.2.ff_or_moe,1,0.0840,0.3592,"M, us, G, ', me, v, W, av, im, N, re, j, ain, if, aw, Sh, z, O, al, J"
blocks.2.ff_or_moe,2,0.1300,0.3110,"right, -, own, left, side, good, best, back, front, position, close, return, half, word, name, east, going, upper, ready, step"
blocks.2.ff_or_moe,3,0.1954,0.4108,",, of, :, ;, ., to, they, when, —, in, (, for, that, because, he, during, by, "",, part, –"
blocks.2.ff_or_moe,4,0.2289,0.3242,"ag, ang, om, gen, qu, mon, res, gas, o, ur, rom, ar, oc, og, bo, oph, po, gy, u, mo"
blocks.2.ff_or_moe,5,0.1929,0.3961,"these, this, While, those, their, When, Among, This, On, They, The, the, For, It, Despite, Because, them, Since, About, both"
blocks.2.ff_or_moe,6,0.1340,0.3220,"The, An, One, Western, various, Another, two, New, Late, Bar, Tam, Red, George, Two, Mark, different, Washington, Early, way, A"
blocks.2.ff_or_moe,7,0.2884,0.2888,"entire, same, next, accused, latter, whole, last, problem, best, vast, possibility, notion, topic, highest, resulting, question, King, Harris, opportunity, fourth"
blocks.2.ff_or_moe,8,0.1437,0.3402,"pre, mis, em, pro, -, Pre, dis, trans, cur, Im, tre, inter, ob, re, bo, ex, sp, ac, st, co"
blocks.2.ff_or_moe,9,0.2296,0.4079,"from, are, ,, were, and, that, with, used, for, of, in, through, on, ., —, (, ;, to, such, have"
blocks.2.ff_or_moe,10,0.2052,0.4148,"in, with, as, to, out, on, at, for, like, so, a, through, only, the, there, by, under, from, after, before"
blocks.2.ff_or_moe,11,0.1803,0.3183,"ut, u, ot, es, aid, z, om, ar, -, en, ie, ia, ay, é, ol, ra, ber, o, al, us"
blocks.2.ff_or_moe,12,0.2249,0.4286,",, (, was, ', ., —, ;, and, –, were, had, for, at, in, became, of, from, ("", began, or"
blocks.2.ff_or_moe,13,0.2851,0.2770,"tor, er, ming, mer, pen, ping, pe, ling, sing, Hel, th, bo, sp, bol, sw, stri, ring, stal, Wes, Bren"
blocks.2.ff_or_moe,14,0.2740,0.4695,"and, ,, ;, ., during, from, in, —, to, on, of, through, with, for, (, while, by, after, before, without"
