layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.1.ff_or_moe,57,0.2052,0.3078,"did, lost, do, actually, never, still, completed, not, could, you, ever, rest, can, survived, people, affected, does, always, often, make"
blocks.1.ff_or_moe,58,0.0678,0.3346,"made, make, associated, over, for, with, rest, of, her, out, making, light, came, fleet, re, love, search, use, self, separate"
blocks.1.ff_or_moe,59,0.1617,0.2849,"River, travel, difficult, rivers, Bridge, Ho, coming, aim, between, over, Se, written, under, being, Department, given, transportation, Cal, also, Fl"
blocks.1.ff_or_moe,60,0.2451,0.4255,"about, around, approximately, towards, surrounding, regarding, concerning, outside, 15, 25, roughly, toward, 10, between, Around, An, across, 12, 20, 70"
blocks.1.ff_or_moe,61,0.2078,0.3796,"t, but, although, whereas, few, sometimes, despite, ], v, every, Even, ler, very, unless, H, though, bulk, Although, Nor, otherwise"
blocks.1.ff_or_moe,62,0.0869,0.2786,",, al, ', can, ., l, are, were, species, dis, cast, and, att, use, ;, :, ag, ate, z, may"
blocks.1.ff_or_moe,63,0.2194,0.2854,"those, than, face, forcing, push, anything, their, anyone, any, shell, provide, offer, what, below, its, beyond, her, retained, playing, result"
blocks.1.ff_or_moe,64,0.1306,0.3180,"do, Canadian, British, well, 11, overall, water, not, forward, American, European, Canada, man, low, business, 13, anti, Second, German, Australian"
blocks.1.ff_or_moe,65,0.1489,0.3169,"through, way, state, passing, given, past, pass, sign, form, des, control, back, capital, down, passes, means, following, almost, media, word"
blocks.1.ff_or_moe,66,0.1936,0.3368,"have, been, had, winning, has, both, remained, come, go, appeared, won, stood, reached, having, appear, made, several, gone, Me, reaching"
blocks.1.ff_or_moe,67,0.2881,0.2485,"ish, fact, ite, py, °, ote, effective, showing, Ethan, ge, night, early, April, enough, Yet, 28, meant, Lim, women, But"
blocks.1.ff_or_moe,68,0.1665,0.3238,"Rad, Le, N, G, Y, Ne, Am, R, Co, def, Mad, Per, Se, Mu, Gor, Or, Str, m, av, val"
blocks.1.ff_or_moe,69,0.2450,0.4085,"other, several, any, various, certain, numerous, similar, specific, multiple, Several, important, others, significant, potential, many, Numerous, types, regular, small, members"
blocks.1.ff_or_moe,70,0.2887,0.2932,"end, start, turn, %, rest, beginning, percent, ion, ultimately, outbreak, remainder, stop, split, Battle, Near, spring, conclusion, piece, result, Fall"
blocks.1.ff_or_moe,71,0.1685,0.4011,"was, he, and, has, but, had, after, F, from, by, in, is, they, she, at, on, then, C, it, its"
blocks.1.ff_or_moe,72,0.5625,0.3361,"Scotia, 2012, Dakota, Aires, Scotland, Lanka, Rhodesia, Edinburgh, Somerset, Nadu, England, Carolina, Alamos, Dardanelles, 2006, 2008, Maine, Zagreb, Iran, 2016"
blocks.1.ff_or_moe,73,0.0745,0.2815,"C, X, well, -, Premier, common, state, place, received, called, State, 60, followed, line, en, ., remaining, very, League, strong"
blocks.1.ff_or_moe,74,0.2045,0.2617,"che, before, test, bed, Saturday, dated, co, release, showed, faced, ted, 4, performance, many, bad, Ex, style, #, 64, hearing"
blocks.1.ff_or_moe,75,0.0599,0.3387,"as, into, a, such, an, including, become, one, becoming, though, part, the, after, future, well, One, close, Anthony, consider, its"
blocks.1.ff_or_moe,76,0.0736,0.3433,"., -, U, day, W, year, board, R, D, c, morning, T, H, F, M, –, ,, heads, night, ;"
blocks.1.ff_or_moe,77,0.0743,0.3031,"now, —, ad, Ben, ve, still, And, then, az, either, Now, St, so, nature, sur, us, de, common, that, U"
blocks.1.ff_or_moe,78,0.3197,0.3438,"that, noted, how, claimed, believes, announced, l, stated, believed, ic, commented, whether, revealed, described, declares, claiming, why, asserts, stating, indicated"
blocks.1.ff_or_moe,79,0.1689,0.2988,"carried, lane, carry, carries, have, out, 26, Y, so, 7, had, will, lanes, has, north, right, variety, contained, Sir, 160"
blocks.1.ff_or_moe,80,0.1073,0.3236,"main, same, following, Wood, most, men, Max, The, entire, other, overall, last, Howard, 10, Ke, newly, Se, Lu, sad, more"
blocks.1.ff_or_moe,81,0.0970,0.2734,",, returned, ., ;, cut, w, majority, war, directly, title, began, by, was, responded, started, ag, ata, mal, Rare, look"
blocks.1.ff_or_moe,82,0.4989,0.2649,"brown, skin, complex, nocturnal, shaped, fish, vertical, iotic, compact, iatric, carrier, rick, ropic, carbon, grass, grey, ulous, playoff, flower, rich"
blocks.1.ff_or_moe,83,0.2961,0.4122,"It, The, He, On, At, In, ""., ."", His, Although, She, After, This, As, They, Some, However, During, ., For"
blocks.1.ff_or_moe,84,0.3425,0.4508,"then, eventually, finally, thus, subsequently, instead, therefore, ultimately, effectively, quickly, soon, slowly, now, also, initially, promptly, gradually, continued, still, easily"
blocks.1.ff_or_moe,85,0.2161,0.2835,"Par, without, press, ram, Dr, since, ir, buy, guns, wanted, cm, mi, uk, br, Without, H, Mal, mine, ex, med"
blocks.1.ff_or_moe,86,0.1501,0.3177,"fire, Game, front, dead, right, ros, four, starting, soldiers, team, combat, ground, sh, destroyed, so, Si, clear, between, bird, school"
blocks.1.ff_or_moe,87,0.1946,0.3176,"often, usually, mostly, among, still, making, sometimes, small, held, frequently, occasionally, National, typically, Sh, generally, just, one, average, reported, standing"
blocks.1.ff_or_moe,88,0.2373,0.3787,"by, written, recorded, performed, used, played, conducted, created, signed, taken, published, a, designed, undertaken, during, scored, directed, portrayed, using, sung"
blocks.1.ff_or_moe,89,0.1203,0.2425,",, ;, ., ', shell, rad, ella, ag, bombardment, modeled, ("", and, assistants, ruins, (, dis, problem, sty, deteriorated, estates"
blocks.1.ff_or_moe,90,0.2733,0.2840,"last, front, next, wind, 2nd, previous, 1st, That, county, Light, table, day, wheel, movement, Sus, Mc, Hod, 4th, Austin, ability"
blocks.1.ff_or_moe,91,0.0409,0.3211,"put, pre, be, Pro, the, hit, un, less, guns, top, on, first, full, so, as, Se, more, each, successful, under"
blocks.1.ff_or_moe,92,0.1184,0.3598,"same, first, last, General, following, entire, other, previous, next, whole, most, latter, main, city, the, Gr, group, second, third, three"
blocks.1.ff_or_moe,93,0.0860,0.3368,"short, long, re, My, wide, work, high, -, 3, big, set, film, large, sw, con, version, St, broad, working, non"
blocks.1.ff_or_moe,94,0.3687,0.4356,"British, Chinese, Turkish, Spanish, eastern, English, German, Hungarian, Italian, Polish, French, western, Latin, Korean, Catholic, Indian, Norwegian, Japanese, Welsh, Australian"
blocks.1.ff_or_moe,95,0.2237,0.3424,"most, provided, allows, very, much, allowed, provide, many, best, allow, numerous, providing, significantly, enabled, successfully, similar, some, initially, limited, moderate"
blocks.1.ff_or_moe,96,0.0363,0.3291,"First, eye, part, two, second, Com, World, is, Second, ad, Lord, (, and, un, ,, Third, over, on, Force, en"
blocks.1.ff_or_moe,97,0.0679,0.3310,"moved, move, moving, up, re, out, first, also, forward, moves, drew, build, R, from, de, second, material, E, r, left"
blocks.1.ff_or_moe,98,0.2319,0.3206,"between, with, up, Br, friendship, alliance, conflict, over, agreement, relationship, tensions, tension, American, broke, rivalry, almost, clash, encounter, split, breaks"
blocks.1.ff_or_moe,99,0.1242,0.3695,"(, 1, 3, 5, 2, 4, team, first, 7, which, from, 6, 9, including, or, ,, b, Park, and, also"
blocks.1.ff_or_moe,100,0.1557,0.3330,"),, ), );, )., ""),, ""), ;, and, which, while, "",, Mel, during, where, daughter, of, %),, son, all, divided"
blocks.1.ff_or_moe,101,0.1247,0.3202,"/, ten, -, al, water, It, five, years, c, Te, year, anti, TV, kill, six, Ac, tr, 15, seasons, syn"
blocks.1.ff_or_moe,102,0.1913,0.3344,"where, when, he, they, she, though, although, it, after, if, there, due, broken, because, during, done, caused, despite, needed, made"
blocks.1.ff_or_moe,103,0.1786,0.3133,"motion, medium, 000, illa, news, at, for, project, semi, within, behind, 800, drive, beta, television, larger, marketing, 400, on, shooting"
blocks.1.ff_or_moe,104,0.0944,0.2980,",, ', ;, ., and, —, nations, fur, in, of, (, ut, to, -, came, keys, ate, :, sections, saw"
blocks.1.ff_or_moe,105,0.1306,0.3237,"final, National, An, de, Pro, Lam, ne, civil, co, whose, 1st, form, Tri, dis, k, Un, En, Tet, national, power"
blocks.1.ff_or_moe,106,0.2597,0.2828,"who, whose, En, whom, formerly, ], constructed, ocks, Warren, cover, released, Th, Ye, Bar, Wisconsin, had, carried, Kerr, Sur, Os"
blocks.1.ff_or_moe,107,0.0931,0.3085,"early, o, late, in, on, March, di, Tom, mid, Jim, Be, August, 13, A, May, April, G, stated, It, V"
blocks.1.ff_or_moe,108,0.1325,0.2892,"long, driving, gold, hands, live, silver, p, further, Ful, former, pre, son, small, two, respective, batted, fl, production, four, light"
blocks.1.ff_or_moe,109,0.1844,0.3025,"Western, Chief, cent, Staff, chief, Eastern, life, war, pieces, general, staff, Middle, post, Bal, Four, Co, production, piece, p, pl"
blocks.1.ff_or_moe,110,0.0704,0.3119,"limited, F, Disney, Washington, A, N, the, est, The, An, British, S, number, their, character, nature, Lord, H, Y, popular"
blocks.1.ff_or_moe,111,0.1225,0.3164,"Pop, Best, Other, Tr, British, M, Rock, U, ..., Wil, Great, D, World, Le, ot, ter, second, new, remaining, Favorite"
blocks.1.ff_or_moe,112,0.1165,0.2765,"bit, kind, un, more, directly, particularly, very, well, South, super, sort, ham, simply, sur, one, area, if, ho, ir, Howard"
blocks.1.ff_or_moe,113,0.3490,0.2486,"ure, 00, ise, wave, ction, event, 30, initially, America, ize, ago, corresponding, Britain, western, festival, characterized, office, Diego, Johnston, California"
blocks.1.ff_or_moe,114,0.1772,0.3506,"during, through, along, between, throughout, various, within, pro, with, individual, while, alongside, cy, ure, differences, West, toward, towards, Between, Plan"
blocks.1.ff_or_moe,115,0.5701,0.2272,"evo, 20th, 19th, 21st, 18th, Vision, Lakes, thane, Century, Cold, ips, ’, Rainbow, ño, Damascus, 1933, unreliable, Regency, deteriorated, Sunshine"
blocks.1.ff_or_moe,116,0.2287,0.2824,"yet, video, playing, game, being, another, record, contact, similarly, Jones, giving, exhibition, match, h, cy, Snow, x, Space, Washington, disabled"
blocks.1.ff_or_moe,117,0.2358,0.2653,"ate, ates, ode, second, against, species, ated, u, ator, cause, 64, pot, ating, most, iate, stay, Grand, ver, original, included"
blocks.1.ff_or_moe,118,0.1969,0.3955,"some, many, other, others, most, those, various, new, subsequent, several, parts, potential, Each, certain, additional, sections, previous, Neither, half, Most"
blocks.1.ff_or_moe,119,0.1258,0.2939,"West, central, Central, te, State, pal, de, Qu, away, Gulf, di, part, den, d, court, Lake, over, too, ban, controlled"
blocks.1.ff_or_moe,120,0.5069,0.4630,"fourth, fifth, third, sixth, 16th, 18th, 19th, main, seventh, 13th, ninth, second, nineteenth, 11th, 30th, eighth, 28th, 27th, 31st, largest"
blocks.1.ff_or_moe,121,0.2778,0.2475,"aged, aging, 18, ished, 11, act, south, 25, Washington, silent, East, Lin, annual, US, oph, NS, choice, electricity, ked, American"
blocks.1.ff_or_moe,122,0.3390,0.2913,"issue, week, episode, future, feature, defeat, broadcast, benefit, episodes, reaction, Fitzgerald, injury, issues, problem, Russell, break, draw, event, otherwise, hold"
blocks.1.ff_or_moe,123,0.2192,0.2772,"highest, annual, largest, fellow, lowest, federal, longest, only, average, biggest, previously, 65, 44, first, experience, 70, ad, most, subject, make"
blocks.1.ff_or_moe,124,0.1311,0.3187,"b, d, t, des, du, c, om, k, process, am, as, Av, le, im, el, ci, ac, g, ah, v"
blocks.1.ff_or_moe,125,0.1211,0.2883,"Civil, War, war, action, Mal, che, Cast, le, United, Che, story, were, had, food, and, dis, controlled, civil, song, Revolutionary"
blocks.1.ff_or_moe,126,0.2474,0.3272,"originally, scored, music, previously, described, already, initially, scoring, complete, planned, put, score, played, wanted, recording, stated, named, sound, broken, century"
blocks.1.ff_or_moe,127,0.0596,0.3839,"a, small, large, D, an, second, S, two, short, sub, M, more, number, B, ', red, Z, new, one, single"
blocks.1.ff_or_moe,128,0.3358,0.2658,"relatively, ""),, "",, ""), critical, prohib, ),, acting, whose, heavily, icon, Sep, Ni, unique, criticized, olive, during, nu, lives, ide"
blocks.1.ff_or_moe,129,0.2234,0.3814,"number, field, six, remaining, five, non, Grand, total, variety, nine, 42, seven, 55, ten, series, eight, four, nearly, 39, area"
blocks.1.ff_or_moe,130,0.0624,0.3165,"form, of, name, control, over, ,, under, ., after, but, hands, ""., forms, little, less, ;, as, long, names, authority"
blocks.1.ff_or_moe,131,0.0690,0.2968,"team, cross, armed, beat, so, working, raised, with, under, world, also, level, sometimes, group, sent, modern, bo, already, not, """
blocks.1.ff_or_moe,132,0.2913,0.2881,"ting, them, ing, these, rowing, him, ging, ted, ed, ering, bing, ying, their, those, Through, iling, ained, its, uting, ving"
blocks.1.ff_or_moe,133,0.2041,0.2727,"ur, ever, longer, show, no, case, always, actually, clear, still, need, never, fewer, run, bears, Winter, shows, such, level, Sol"
blocks.1.ff_or_moe,134,0.0473,0.3499,"from, for, the, that, under, those, any, Michael, For, L, its, between, which, behind, Be, Southern, several, town, The, one"
blocks.1.ff_or_moe,135,0.0536,0.3601,"according, try, hom, so, to, To, According, his, inter, by, all, At, upon, 18, next, with, second, as, on, came"
blocks.1.ff_or_moe,136,0.1673,0.3404,"came, coming, starting, close, come, forward, back, comes, sent, beginning, work, dropped, home, fell, second, put, next, staged, closer, under"
blocks.1.ff_or_moe,137,0.1268,0.3839,"he, she, they, until, it, that, after, there, because, we, if, during, as, when, the, every, 6, by, 2, I"
blocks.1.ff_or_moe,138,0.0918,0.3144,"had, received, been, no, made, not, similar, little, a, several, large, initially, some, held, only, by, created, has, receive, played"
blocks.1.ff_or_moe,139,0.0647,0.2733,"red, ma, also, later, her, vo, white, May, t, 1, soon, under, completely, G, V, intr, this, —, com, v"
blocks.1.ff_or_moe,140,0.3573,0.2261,"ultimately, rit, PopMatters, never, Hardy, eventually, att, ata, Phoenix, outer, Darkness, numerous, garrison, pinned, later, did, ever, narrowly, 21st, chemicals"
blocks.1.ff_or_moe,141,0.0699,0.2927,"former, met, late, with, meet, three, spent, early, shortly, Washington, number, V, regularly, four, Kent, un, Bay, over, face, sub"
blocks.1.ff_or_moe,142,0.1794,0.2905,"Has, opposed, cover, oppose, 20th, direction, bro, majority, against, by, community, 57, g, 22, my, n, S, Scotland, attacks, storm"
blocks.1.ff_or_moe,143,0.1678,0.3447,"they, while, he, if, soon, she, once, when, shortly, it, after, despite, there, whilst, many, completed, leaving, initially, sections, these"
blocks.1.ff_or_moe,144,0.5937,0.2303,"credits, cards, dialogue, Nava, slides, trio, Hergé, fauna, justice, corruption, rewrite, unchanged, Somme, fragments, entity, gathered, acles, tke, voice, chart"
blocks.1.ff_or_moe,145,0.0962,0.3713,"on, the, June, that, their, for, his, ons, The, July, September, November, August, three, 10, in, this, March, along, October"
blocks.1.ff_or_moe,146,0.2394,0.2692,"cast, US, School, 15, ma, career, PA, started, budget, start, path, considered, tele, pup, playing, itself, Me, saying, mud, trade"
blocks.1.ff_or_moe,147,0.0712,0.3157,"[, (, ""[, His, first, 90, ..., 3, end, 1, approach, sound, “, V, my, since, se, double, ', The"
blocks.1.ff_or_moe,148,0.1731,0.2950,"be, to, become, have, create, make, break, bro, col, m, serve, help, keep, do, steam, win, st, run, br, raise"
blocks.1.ff_or_moe,149,0.0795,0.3460,"time, period, in, times, ., due, before, being, ,, after, interest, himself, where, —, "", stated, when, itself, it, since"
blocks.1.ff_or_moe,150,0.0409,0.3274,"held, General, As, formed, holding, at, part, were, in, San, so, a, both, S, River, In, general, A, im, for"
blocks.1.ff_or_moe,151,0.1747,0.2912,"Red, Big, Van, New, half, Ste, Cold, Rose, Lower, Old, May, In, South, Kingdom, Der, Don, We, about, So, H"
blocks.1.ff_or_moe,152,0.4088,0.4031,"away, north, west, westward, northwest, south, northward, east, northeast, loop, southwest, into, across, shifted, eastward, along, flowing, around, inland, coast"
blocks.1.ff_or_moe,153,0.6389,0.2824,"leaders, doctors, riders, servers, crowded, avers, buildings, drivers, officials, anners, disturbances, crimes, exiting, Engineers, employees, ceremonies, lawyers, stables, inters, activists"
blocks.1.ff_or_moe,154,0.1786,0.3077,"they, They, were, Ex, Their, are, have, bar, included, did, she, move, standard, include, trans, otherwise, latter, end, ris, newly"
blocks.1.ff_or_moe,155,0.0904,0.2793,"en, land, route, attack, opposite, so, sp, move, set, El, made, end, Lake, on, top, cap, h, large, Cher, aircraft"
blocks.1.ff_or_moe,156,0.2526,0.3746,"was, it, he, has, she, is, did, would, had, could, does, took, can, became, saw, appears, might, went, grew, should"
blocks.1.ff_or_moe,157,0.1372,0.2972,"Santa, who, consensus, North, early, gave, find, Hear, which, Le, Un, Ad, Ju, some, May, September, An, June, -, Los"
blocks.1.ff_or_moe,158,0.0928,0.3131,"effort, addition, rank, sum, per, efforts, air, attempt, L, by, represented, p, following, ar, o, group, and, led, area, non"
blocks.1.ff_or_moe,159,0.0499,0.3437,"or, possibly, per, first, current, not, other, even, rather, sometimes, from, "", for, different, perhaps, were, simply, at, the, former"
blocks.1.ff_or_moe,160,0.1592,0.3118,"D, J, R, B, Sh, E, C, Mad, G, W, Sch, j, F, Kar, H, L, T, Q, Y, has"
blocks.1.ff_or_moe,161,0.2388,0.2992,"general, declared, Royal, nominated, making, idea, public, wrote, royal, fund, established, federal, intention, for, 13, advis, proposed, ass, nomination, manager"
blocks.1.ff_or_moe,162,0.1863,0.4043,"included, only, include, two, featured, includes, eight, three, six, just, four, members, including, contained, works, five, one, several, seven, consisted"
blocks.1.ff_or_moe,163,0.2328,0.3551,"later, could, subsequently, Later, soon, eventually, should, earlier, be, would, might, Earlier, instead, renamed, ultimately, combined, then, return, charge, 33"
blocks.1.ff_or_moe,164,0.2290,0.3291,"ranked, opened, top, features, named, appeared, among, called, sound, fastest, placed, third, second, featured, fourth, single, followed, came, mixed, chorus"
blocks.1.ff_or_moe,165,0.0990,0.2970,"upper, mid, -, open, release, central, lower, modern, 15, 11, South, t, round, making, end, V, 6, but, 18, follow"
blocks.1.ff_or_moe,166,0.0849,0.3694,"with, a, some, the, A, K, by, high, no, little, his, its, an, Michael, other, in, With, her, D, several"
blocks.1.ff_or_moe,167,0.2033,0.2727,"Far, royal, Middle, financial, East, E, Whitney, Western, An, go, Camp, Adult, F, war, Bi, social, Cor, grand, towards, Bal"
blocks.1.ff_or_moe,168,0.0973,0.3175,"single, just, song, prior, role, after, following, from, near, during, four, three, since, five, located, more, singles, occurred, had, bird"
blocks.1.ff_or_moe,169,0.1703,0.2891,"th, line, natural, action, oil, prior, fuel, train, out, lines, series, was, service, local, events, 7th, maximum, auto, longer, Ces"
blocks.1.ff_or_moe,170,0.1039,0.2994,"ab, again, ast, over, Don, enter, three, final, state, v, estimated, until, approximately, successfully, up, sold, advanced, for, continued, troops"
blocks.1.ff_or_moe,171,0.1378,0.3950,"but, and, although, though, including, while, which, he, however, where, with, when, as, ,, who, ;, plus, three, brothers, they"
blocks.1.ff_or_moe,172,0.2308,0.3041,"outside, From, Out, Port, inside, port, here, building, Co, Hell, world, house, age, break, Hall, door, shown, discovered, there, Kay"
blocks.1.ff_or_moe,173,0.1622,0.2828,"county, standing, County, bid, U, bus, coast, another, more, front, Country, aven, both, live, batting, pay, horse, most, Black, af"
blocks.1.ff_or_moe,174,0.1017,0.3687,""", He, It, As, In, The, Sh, ""..., w, You, A, ("", La, O, She, (, Mount, off, We, b"
blocks.1.ff_or_moe,175,0.2640,0.3110,"ship, ships, battery, gun, complex, design, She, vessel, vessels, That, building, Of, lies, In, resulting, main, Naval, project, armament, vehicle"
blocks.1.ff_or_moe,176,0.3178,0.2746,"particularly, especially, pole, fur, temporarily, specifically, strong, established, trade, already, notably, final, Glenn, complete, mainly, briefly, appearing, neutral, Fred, ends"
blocks.1.ff_or_moe,177,0.0337,0.3297,"bo, class, be, the, 40, is, G, part, sub, un, Force, they, and, in, using, left, Ben, b, her, but"
blocks.1.ff_or_moe,178,0.2582,0.2674,"having, shows, ,"", passes, depicts, regard, bul, just, passing, ke, stands, ""), Jordan, cup, protests, such, under, expressed, chief, does"
blocks.1.ff_or_moe,179,0.1720,0.2835,"broke, past, mat, Ther, ex, breaking, prior, ten, blind, ry, free, several, range, pro, break, up, ri, They, 58, law"
blocks.1.ff_or_moe,180,0.2133,0.2998,"ran, wrote, lb, write, Super, running, writing, counter, south, late, according, met, re, Gro, Sup, bad, Second, Half, went, White"
blocks.1.ff_or_moe,181,0.3628,0.3958,"His, The, This, After, He, Some, With, During, On, Following, ."", ""., As, At, However, While, They, '., Both, Between"
blocks.1.ff_or_moe,182,0.0907,0.3652,"he, they, then, she, had, eventually, F, or, Ver, subsequently, has, while, wrote, was, B, I, again, U, which, would"
blocks.1.ff_or_moe,183,0.2000,0.3406,"after, following, despite, being, before, leaving, suffering, shortly, during, receiving, becoming, having, entering, orders, he, under, going, ending, learning, coming"
blocks.1.ff_or_moe,184,0.2536,0.2763,"to, side, middle, body, significantly, compared, comparison, opposition, either, én, frequently, link, often, trace, curved, add, every, inferior, Horn, rise"
blocks.1.ff_or_moe,185,0.0873,0.3565,"he, they, that, she, it, there, year, we, "", this, same, only, immediately, management, day, much, decision, if, ""[, either"
blocks.1.ff_or_moe,186,0.0875,0.2927,"., At, ,, and, ', ;, (, law, first, had, was, Un, al, :, only, O, —, would, Br, ag"
blocks.1.ff_or_moe,187,0.2268,0.2896,"which, what, whom, whose, occurred, live, cover, exactly, occupation, caused, investment, kind, he, quote, three, plan, resulted, call, Series, shape"
blocks.1.ff_or_moe,188,0.1731,0.4319,",, ', ., ;, :, and, had, -, ), ),, of, was, ’, also, (, –, were, —, responded, )."
blocks.1.ff_or_moe,189,0.2340,0.4163,"continued, began, started, attempted, begin, Fire, resumed, to, commenced, finished, starts, begun, begins, taking, also, continuing, then, their, further, continue"
blocks.1.ff_or_moe,190,0.4750,0.3382,"years, months, weeks, days, period, era, century, hours, moments, minutes, decades, hearing, occasions, interval, decade, afterwards, witnessed, 1900s, 1930s, laps"
blocks.1.ff_or_moe,191,0.3113,0.2488,"Salt, man, 2003, nat, find, include, song, salt, physical, mine, sand, calls, areas, May, Reed, Usually, roofs, felt, number, nations"
blocks.1.ff_or_moe,192,0.0839,0.2845,"A, sc, number, sea, par, C, tr, New, men, major, mo, recovered, remaining, 14, ., primary, forward, free, central, performed"
blocks.1.ff_or_moe,193,0.1703,0.2859,"see, North, battle, Chicago, if, Central, absence, below, no, able, move, following, Star, acknowledged, behind, keep, end, chose, despite, next"
blocks.1.ff_or_moe,194,0.1276,0.3677,"together, twice, Even, with, as, during, so, Western, four, for, when, after, prior, while, once, before, eight, next, without, since"
blocks.1.ff_or_moe,195,0.1065,0.2840,"n, N, Mac, Po, O, El, Z, then, under, we, syn, An, because, Th, Ph, Op, should, As, f, Hor"
blocks.1.ff_or_moe,196,0.1450,0.2827,"Al, German, T, Gen, then, French, Old, Il, planned, NY, All, O, self, run, CR, critical, NC, U, mid, DE"
blocks.1.ff_or_moe,197,0.1669,0.3788,"', Henry, Ar, B, Michael, John, G, Richard, T, David, W, C, George, O, James, Daniel, William, Ter, All, Andrew"
blocks.1.ff_or_moe,198,0.0826,0.3259,"called, all, over, named, off, almost, calls, further, such, every, under, All, for, other, non, ill, call, top, termed, known"
blocks.1.ff_or_moe,199,0.1547,0.3435,"night, Ha, act, morning, evening, afternoon, day, time, hours, while, Be, these, hour, far, without, ""[, take, during, just, as"
blocks.1.ff_or_moe,200,0.1705,0.3157,"lead, One, female, after, leads, because, Dance, going, stand, Music, Min, process, led, date, company, went, one, decision, hands, Two"
blocks.1.ff_or_moe,201,0.7090,0.2242,"disability, Books, Revival, cake, onge, bacteria, owl, ecology, Penguins, coli, Legacy, Nasser, militants, dium, revoked, hiatus, vium, Nails, Towers, Halloween"
blocks.1.ff_or_moe,202,0.2275,0.2547,"ou, sur, eventually, Ar, Meet, st, Bow, stor, lin, sim, ma, popular, common, pet, get, arch, grand, ent, be, pos"
blocks.1.ff_or_moe,203,0.1277,0.3422,"to, attempt, not, help, order, for, attempts, need, still, due, because, failed, initially, eventually, never, unsuccessful, out, by, effort, assistance"
blocks.1.ff_or_moe,204,0.2268,0.4409,";, since, ..., so, "";, while, );, :, until, but, whilst, throughout, whereas, although, during, .;, he, though, ...., they"
blocks.1.ff_or_moe,205,0.2303,0.3405,"American, On, English, college, Americans, Like, All, Chinese, European, Native, British, Australian, Indian, German, First, For, wrote, woman, In, Among"
blocks.1.ff_or_moe,206,0.1494,0.3109,"seen, love, watched, viewed, previously, composed, by, since, major, late, key, re, D, call, picture, United, witnessed, visited, between, Herman"
blocks.1.ff_or_moe,207,0.1686,0.2909,"Un, official, titled, Jer, main, single, Official, "", En, finished, No, final, Great, ("", Simpsons, European, due, song, statement, Family"
blocks.1.ff_or_moe,208,0.0522,0.3083,"the, at, their, No, La, both, its, an, a, first, ,, and, S, K, number, central, ground, or, age, reach"
blocks.1.ff_or_moe,209,0.0711,0.3383,"at, least, the, first, and, ,, number, ', G, home, next, C, M, or, such, P, Le, 6, A, F"
blocks.1.ff_or_moe,210,0.1114,0.3509,"no, only, one, two, other, previous, need, few, single, very, three, way, most, Neither, return, just, little, true, neither, longer"
blocks.1.ff_or_moe,211,0.1117,0.3371,"saw, seeing, showed, him, that, sees, carrying, how, action, followed, witnessed, little, them, also, marked, no, [, see, only, the"
blocks.1.ff_or_moe,212,0.2155,0.2611,"nor, squ, did, does, parish, church, Smith, so, wife, well, Moore, Fruit, has, &, ider, even, returned, gr, won, ids"
blocks.1.ff_or_moe,213,0.2109,0.2884,"changes, mm, early, development, Near, change, earlier, turn, ancient, vast, un, shift, machine, French, Baby, second, move, will, remaining, follow"
blocks.1.ff_or_moe,214,0.0974,0.3005,":, ;, Le, "", On, Un, either, namely, "":, —, );, first, In, John, Who, #, but, St, No, At"
blocks.1.ff_or_moe,215,0.1213,0.3787,"s, well, and, as, a, P, were, later, its, one, was, some, all, an, then, into, in, no, from, he"
blocks.1.ff_or_moe,216,0.1660,0.4120,"but, with, and, as, which, who, ,, he, to, while, they, although, including, when, however, one, a, ', it, the"
blocks.1.ff_or_moe,217,0.2602,0.3000,"(, deal, length, metre, scale, metric, m, drive, kilogram, meters, inch, speed, metres, feet, ton, culminating, converted, when, each, variety"
blocks.1.ff_or_moe,218,0.4427,0.0000,"20, 25, 18, 30, 50, 28, 26, 24, 80, 40, 17, 12, 22, 23, 15, 70, 60, 14, 31, 19"
blocks.1.ff_or_moe,219,0.2534,0.2649,"cost, lot, same, dating, amount, d, rate, community, direction, year, exchange, jo, ion, thousands, director, date, bon, rates, den, day"
blocks.1.ff_or_moe,220,0.2277,0.3071,"North, South, !, America, East, Amber, ?, western, hey, makes, Gen, eastern, every, American, me, China, Chicago, I, Tr, killing"
blocks.1.ff_or_moe,221,0.1278,0.3174,"strong, born, lay, weak, dead, best, poor, near, man, most, some, men, spot, much, mad, good, well, part, one, strongest"
blocks.1.ff_or_moe,222,0.6864,0.2246,"の, floods, hesit, convection, det, RT, congest, wid, arf, hast, Pix, infiltr, convective, entrench, Meteorological, cil, hex, jug, な, consul"
blocks.1.ff_or_moe,223,0.4050,0.2618,"ological, ology, ’, inaugural, Military, Kil, mystic, Mon, sun, arch, reflect, cro, wing, Survivor, survey, lance, Public, rig, shield, local"
blocks.1.ff_or_moe,224,0.1663,0.3168,"was, is, has, there, ra, may, are, would, International, can, Ho, had, Or, were, Corps, Frederick, might, could, Lee, he"
blocks.1.ff_or_moe,225,0.1662,0.3638,"–, —, 1, 2, 7, 10, 6, cr, No, around, left, side, 0, 11, 12, H, 13, 5, 15, /"
blocks.1.ff_or_moe,226,0.0727,0.3123,"additional, their, via, the, a, leaving, help, an, most, make, 4, end, East, un, them, Australia, extra, extensive, its, her"
