layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.1.ff_or_moe,73,0.3026,0.3254,"final, studio, last, finals, private, semi, nine, result, 2007, closing, studios, designed, league, scene, turn, session, 78, scenes, 13, Final"
blocks.1.ff_or_moe,74,0.4415,0.3385,"by, into, ed, ulated, ged, ished, itated, ered, ified, ched, ured, cted, mented, ated, ted, ned, icted, inated, ined, ided"
blocks.1.ff_or_moe,75,0.1443,0.3012,"City, York, South, Manchester, Mark, London, World, l, University, Chicago, late, West, Bo, Ber, early, Times, John, short, t, full"
blocks.1.ff_or_moe,76,0.1609,0.2754,"read, producing, later, described, making, Stephen, found, Cook, earlier, that, 30, Matt, bar, sub, suggested, ations, est, After, ort, overall"
blocks.1.ff_or_moe,77,0.1682,0.2696,""", entitled, term, following, titled, dated, C, Norwegian, 0, Big, Wh, starting, John, South, ("", ""[, King, Super, Norway, Mos"
blocks.1.ff_or_moe,78,0.1910,0.3371,"West, East, South, P, Gr, Far, North, Virginia, England, Pacific, art, St, Side, Main, Wild, Western, Southwest, p, Mac, Har"
blocks.1.ff_or_moe,79,0.2798,0.3303,"named, given, cut, dubbed, granted, renamed, called, allowed, awarded, referred, short, selected, 0, naming, after, joined, knight, away, names, Michigan"
blocks.1.ff_or_moe,80,0.2337,0.2422,"Final, Lawrence, cross, did, N, place, performance, Han, directed, director, cannot, density, score, travel, improved, 5, distance, trade, Washington, supporting"
blocks.1.ff_or_moe,81,0.0920,0.3828,"television, TV, The, being, 7, 4, what, 3, on, 9, the, how, 1, film, this, short, 5, a, 10, D"
blocks.1.ff_or_moe,82,0.2496,0.2643,"time, student, peace, request, sign, religious, command, balance, this, business, December, par, government, population, between, Independence, bail, Tropical, fur, conference"
blocks.1.ff_or_moe,83,0.1536,0.3106,"(, [, ""(, sometimes, often, (., also, usually, every, recorded, previously, U, Mark, offer, then, ($, (£, Y, 27, 30"
blocks.1.ff_or_moe,84,0.1992,0.3810,"into, to, out, through, come, closer, came, quickly, onto, become, comes, moved, got, slowly, entered, from, Through, away, quite, directly"
blocks.1.ff_or_moe,85,0.0738,0.3134,"The, An, La, an, St, A, New, only, Black, Un, Ch, Great, War, long, South, United, L, have, par, North"
blocks.1.ff_or_moe,86,0.0858,0.3412,"a, an, become, became, another, part, provide, the, established, good, well, this, produce, almost, provided, one, best, something, much, build"
blocks.1.ff_or_moe,87,0.3577,0.3637,"killed, /, dead, kills, destroyed, injured, died, human, ider, death, sold, murdered, nig, locked, slain, ending, cause, South, estate, wounded"
blocks.1.ff_or_moe,88,0.4309,0.3268,"..., fell, …, falling, ...., fuel, fall, falls, missed, [...], Gren, destroyed, za, fallen, attacked, ""..., 51, asleep, secured, tank"
blocks.1.ff_or_moe,89,0.2305,0.2539,"running, Radio, wind, choice, satellite, 2, tail, operating, Cook, mal, 1, rad, within, size, know, 6, Ge, shear, Cape, class"
blocks.1.ff_or_moe,90,0.3535,0.3947,"day, week, morning, month, night, year, evening, next, afternoon, weekend, hour, final, Monday, days, Friday, mar, alone, After, weeks, 24"
blocks.1.ff_or_moe,91,0.2802,0.3259,"called, "", calls, calling, call, termed, ""[, World, Billboard, deemed, dubbed, labelled, named, 500, Ed, considered, upon, AS, ""', 740"
blocks.1.ff_or_moe,92,0.1078,0.3761,"for, T, about, more, as, when, once, a, three, four, two, by, the, five, on, almost, no, all, during, short"
blocks.1.ff_or_moe,93,0.3471,0.2742,"main, principal, ito, primary, peak, vi, Middle, Region, passing, Opening, Two, driving, goal, course, Sub, adap, Recording, slip, itz, rival"
blocks.1.ff_or_moe,94,0.2166,0.2572,"added, en, but, though, provided, yet, forcing, some, 30, Fort, critics, four, although, Break, Human, determined, Lion, Seven, Tim, adding"
blocks.1.ff_or_moe,95,0.1291,0.3306,"being, be, a, having, win, found, becoming, Ke, taking, making, very, rest, winning, mis, something, held, conducted, considered, re, chief"
blocks.1.ff_or_moe,96,0.1375,0.3263,"back, continued, into, home, United, n, through, still, Back, subject, backs, forward, several, personal, false, three, beyond, soon, towards, returned"
blocks.1.ff_or_moe,97,0.3793,0.2806,"With, Admiral, Mk, Master, Having, While, They, geared, brief, After, Sand, Lee, Pon, attitude, Ren, Eli, When, 150, Hel, Ben"
blocks.1.ff_or_moe,98,0.0499,0.3037,"key, over, part, Just, state, during, at, Da, co, back, st, L, no, r, other, cast, too, book, as, shortly"
blocks.1.ff_or_moe,99,0.2585,0.3963,"two, three, four, six, five, pair, eight, seven, latter, multiple, John, several, nine, triple, twin, late, efforts, various, duo, Tony"
blocks.1.ff_or_moe,100,0.1102,0.3719,"about, over, the, between, among, 200, against, two, approximately, these, towards, both, several, 50, there, three, across, 300, 250, 5"
blocks.1.ff_or_moe,101,0.2417,0.3099,"was, never, also, always, created, originally, started, made, often, asked, actually, We, received, usually, designed, probably, said, ultimately, Can, found"
blocks.1.ff_or_moe,102,0.2151,0.2646,"y, aged, much, depression, have, going, completely, 6, That, closed, 0, how, machine, throm, Mk, red, La, Johnson, ended, ets"
blocks.1.ff_or_moe,103,0.2828,0.2636,"General, stand, Major, Colonel, point, Robert, Secretary, Brigadier, side, William, ach, points, best, wait, element, Pa, Dean, Vice, George, places"
blocks.1.ff_or_moe,104,0.1057,0.4334,"), m, L, ', H, N, B, K, 2, Z, V, 12, 8, mm, T, t, 1, F, ah, P"
blocks.1.ff_or_moe,105,0.0903,0.3341,"by, many, five, several, way, later, foot, following, this, Michael, car, subsequent, another, Mar, two, William, four, episode, three, only"
blocks.1.ff_or_moe,106,0.3368,0.3099,"staff, process, Ver, South, writing, recording, filming, original, producing, casting, mastering, photography, business, Pro, script, rig, editing, manufacturing, handling, job"
blocks.1.ff_or_moe,107,0.2101,0.4493,"year, only, just, six, two, one, 40, 50, four, 12, years, five, three, 25, decade, 20, eight, Only, seven, 10"
blocks.1.ff_or_moe,108,0.2371,0.3092,"whose, who, whom, which, sel, short, aton, England, ?,, When, France, United, Japan, Rhodes, Ped, post, Time, sa, 7, ',"
blocks.1.ff_or_moe,109,0.1711,0.3002,"where, when, they, Air, which, he, she, recorded, contained, held, included, completed, wherein, open, Force, records, death, arranged, bird, 000"
blocks.1.ff_or_moe,110,0.4146,0.2419,"47, leaders, 67, 37, result, Wellington, Shelley, Van, ences, Box, operations, Brighton, Cé, expansion, reception, Campbell, cast, Power, Pearson, Fisher"
blocks.1.ff_or_moe,111,0.3292,0.0000,"12, 2, 1, 25, 15, 3, 30, 7, 11, 4, 10, 8, 75, 5, ,, 20, 6, 31, 22, 45"
blocks.1.ff_or_moe,112,0.3244,0.2811,"of, vote, organization, area, specimen, documents, version, was, mans, site, kingdom, ’, community, entity, announcement, corporation, officials, document, towns, deity"
blocks.1.ff_or_moe,113,0.3025,0.3580,"', Martin, ’, Johnson, Jackson, Mc, Miller, Lee, Harrison, Russell, Grant, Mary, Morgan, Kevin, Carl, Wilson, Angelou, Scott, Michael, Hemingway"
blocks.1.ff_or_moe,114,0.2254,0.2713,"6, wa, 7, 8, bo, 26, 0s, 4, whose, 13, meaning, where, 10, 5, spread, history, Stone, 12, whom, Sign"
blocks.1.ff_or_moe,115,0.0920,0.3309,"new, current, old, first, con, modern, original, N, Sir, Red, existing, tall, newly, T, "", He, Past, German, Ho, this"
blocks.1.ff_or_moe,116,0.3849,0.2864,"return, turn, Light, armor, armour, drop, Rib, bend, club, Chak, pulling, association, Hy, tap, thick, turning, foot, Col, expecting, flight"
blocks.1.ff_or_moe,117,0.1498,0.0000,"Y, A, P, J, Z, V, B, 5, 25, G, 20, N, X, 30, 3, 1, Williams, W, T, 28"
blocks.1.ff_or_moe,118,0.1927,0.2672,"early, George, late, mid, several, earliest, W, Ulysses, what, Paul, VI, various, Bob, August, Alan, common, earlier, December, Du, Lewis"
blocks.1.ff_or_moe,119,0.1263,0.3873,"included, a, include, features, several, two, includes, featured, three, including, contains, most, John, many, both, various, also, four, some, contained"
blocks.1.ff_or_moe,120,0.0971,0.3360,"O, W, New, F, "", first, K, con, T, S, In, L, heavily, U, later, C, close, e, H, Qu"
blocks.1.ff_or_moe,121,0.1300,0.2805,"ing, among, amongst, response, rust, ,, cr, drama, "", tire, y, ness, g, sn, ly, ers, ele, comic, sub, self"
blocks.1.ff_or_moe,122,0.2143,0.3438,"was, cru, began, took, became, continued, initially, remained, is, could, had, changed, originally, Ser, often, led, came, almost, started, once"
blocks.1.ff_or_moe,123,0.1624,0.3316,"moved, move, moving, relocated, became, moves, th, into, more, slow, N, J, Mark, Laz, c, shifted, An, ce, Post, returned"
blocks.1.ff_or_moe,124,0.0663,0.3279,"at, least, around, North, South, about, approximately, West, several, ex, this, large, At, first, high, the, different, n, full, some"
blocks.1.ff_or_moe,125,0.2712,0.2391,"families, followed, measures, 50, causes, Tom, tells, measure, uses, Thomas, months, 5, nearly, supports, slightly, places, how, partly, top, Nick"
blocks.1.ff_or_moe,126,0.3518,0.2673,"mo, said, says, suggested, this, Tour, person, stated, offered, recalled, explained, medieval, 300, 60, purchased, victories, According, doc, Hawk, relates"
blocks.1.ff_or_moe,127,0.2162,0.2703,"Roman, Pro, Holy, Car, Eastern, L, Four, Lo, Mo, World, Min, Se, Long, Ar, Latin, Ser, Res, reg, Norman, Ho"
blocks.1.ff_or_moe,128,0.3280,0.3173,"action, natural, green, actions, specific, ious, ial, white, human, blood, pink, traditional, dark, physical, science, black, vocal, inal, idal, brown"
blocks.1.ff_or_moe,129,0.2186,0.3443,"no, higher, lower, longer, greater, will, assault, smaller, larger, raise, likely, take, single, command, than, wider, half, therefore, further, each"
blocks.1.ff_or_moe,130,0.1777,0.3020,"man, deal, woman, strong, men, draw, bu, v, mans, –, cross, with, person, deals, injured, guy, light, ac, connected, inter"
blocks.1.ff_or_moe,131,0.2578,0.3075,"t, you, told, telling, asked, even, tell, tes, ll, Harrison, give, News, John, After, convince, just, how, ner, learn, ta"
blocks.1.ff_or_moe,132,0.2327,0.2799,"once, minimal, yard, again, Once, due, 500, little, following, every, via, Dar, Smith, yards, thanks, give, next, home, combined, Randall"
blocks.1.ff_or_moe,133,0.3692,0.3133,"designated, planned, not, announced, originally, intended, probably, never, cancelled, Originally, likely, ordered, resign, officially, proposed, scheduled, plans, canceled, Grade, requested"
blocks.1.ff_or_moe,134,0.0670,0.3017,"a, such, be, an, as, two, one, non, have, fall, become, called, raised, produce, strong, big, known, well, different, produced"
blocks.1.ff_or_moe,135,0.2343,0.3035,"campaign, campaigns, when, against, Campaign, Johnson, race, season, anti, ver, Al, where, using, defence, Power, Winston, Sting, caused, Fe, strategy"
blocks.1.ff_or_moe,136,0.4351,0.2586,",, ka, ella, Airways, singer, vocalist, zi, ze, cker, dancer, ani, heights, Cancer, gg, tobacco, Foundation, erk, bread, hn, ave"
blocks.1.ff_or_moe,137,0.1202,0.3011,"d, 4, g, br, complete, ud, ington, Louis, be, newly, ine, he, team, Da, Col, B, show, ains, contract, national"
blocks.1.ff_or_moe,138,0.2352,0.3442,"each, every, making, none, they, Each, individual, whether, neither, she, he, little, whom, week, mixture, Every, single, big, respective, healthy"
blocks.1.ff_or_moe,139,0.3067,0.2667,"this, type, same, century, 50, installed, improved, conversion, difference, sufficient, higher, class, added, died, correspond, Bras, Year, Francis, injury, reverse"
blocks.1.ff_or_moe,140,0.1370,0.2798,"was, became, It, The, South, could, West, This, never, John, would, proved, should, Robert, itself, really, always, remains, New, first"
blocks.1.ff_or_moe,141,0.2961,0.2781,"city, met, pr, Ap, cities, gn, semi, omy, Long, district, form, County, tos, meets, growing, ap, ce, Cha, get, placement"
blocks.1.ff_or_moe,142,0.1631,0.2713,"y, Later, Nag, later, South, recorded, St, depression, post, person, After, single, Krist, Bob, For, Central, place, never, practice, May"
blocks.1.ff_or_moe,143,0.2736,0.2710,"Mrs, Oxford, Cre, ars, inside, led, Lightning, German, suffered, doing, ors, holding, created, kind, had, writers, written, ern, joined, Way"
blocks.1.ff_or_moe,144,0.3545,0.2676,"video, Stewart, music, official, videos, added, clip, poster, tribute, musical, audio, Poly, leading, á, ping, soundtrack, Cl, int, 2004, Rand"
blocks.1.ff_or_moe,145,0.1698,0.2899,"am, gr, ate, ole, ent, imp, id, bro, it, ury, pro, ven, ang, t, str, Thomas, ery, en, p, st"
blocks.1.ff_or_moe,146,0.0493,0.3381,"Year, was, Other, U, As, I, other, B, South, even, that, thus, and, C, not, North, W, G, p, the"
blocks.1.ff_or_moe,147,0.1269,0.3107,"well, also, not, top, Bo, considered, designed, found, were, featured, established, too, made, side, sn, especially, are, 50, caught, being"
blocks.1.ff_or_moe,148,0.2168,0.3499,"was, is, became, would, could, has, were, proved, wasn, This, It, really, had, Van, makes, includes, should, which, took, are"
blocks.1.ff_or_moe,149,0.1805,0.3440,"Japanese, Chinese, German, Spanish, later, established, French, English, too, Australian, found, Italian, voice, did, Japan, British, due, after, Russian, team"
blocks.1.ff_or_moe,150,0.1070,0.3058,"New, South, York, Washington, Boston, more, King, National, Jersey, most, World, Los, over, heavy, go, 3, t, Smith, West, London"
blocks.1.ff_or_moe,151,0.0571,0.3343,"es, full, his, acting, the, last, most, including, Sir, her, Ben, take, an, old, both, a, Ball, Charles, members, The"
blocks.1.ff_or_moe,152,0.1627,0.2884,"same, young, year, That, children, younger, different, too, direct, goes, Mar, complete, opposite, deal, do, such, W, lower, Mary, close"
blocks.1.ff_or_moe,153,0.1983,0.3543,"American, and, national, fore, European, Spanish, Central, Chinese, Latin, Americans, Pacific, Southern, South, view, North, America, Australian, English, California, hard"
blocks.1.ff_or_moe,154,0.1511,0.3168,"a, received, total, special, generally, similar, positive, recently, long, 2, short, hurricane, slightly, considerable, close, worldwide, coast, very, few, much"
blocks.1.ff_or_moe,155,0.1028,0.2956,"lie, Tracy, while, ices, once, indeed, it, there, by, Marshall, others, sometimes, more, will, Jackson, most, any, is, steel, At"
blocks.1.ff_or_moe,156,0.2329,0.2829,"home, people, there, like, fans, career, sky, speaking, system, campaign, coming, Rose, Chinese, owners, media, audience, Bed, oz, right, subjects"
blocks.1.ff_or_moe,157,0.1748,0.3139,"of, side, half, west, south, flank, east, most, box, seven, front, corner, view, middle, right, leg, end, likely, control, rear"
blocks.1.ff_or_moe,158,0.2761,0.3071,"regular, launched, private, personal, minor, major, own, junior, individual, general, daily, military, annual, voice, physical, final, 2002, 2003, 2011, wartime"
blocks.1.ff_or_moe,159,0.1096,0.3009,"bar, closed, fur, re, sch, b, t, we, bars, short, 12, several, T, Sch, about, trade, life, 13, sn, City"
blocks.1.ff_or_moe,160,0.2015,0.2817,"e, National, see, un, ce, search, sal, International, Land, Ru, successful, C, Du, big, Chicago, San, Lim, Ang, Gra, foreign"
blocks.1.ff_or_moe,161,0.1617,0.2779,"s, did, season, provided, provide, Se, live, ins, perfect, destroyed, &, series, traditional, religious, brought, power, N, normal, good, mixed"
blocks.1.ff_or_moe,162,0.3438,0.3583,"then, later, subsequently, immediately, eventually, quickly, ak, moved, finally, soon, fre, turned, gradually, thereafter, directed, returned, promptly, afterwards, Zu, thus"
blocks.1.ff_or_moe,163,0.1773,0.3461,"place, take, places, role, taking, position, seven, York, degree, 12, eight, spot, four, takes, took, P, between, six, appear, regular"
blocks.1.ff_or_moe,164,0.2427,0.2834,"ile, és, Mark, case, 2013, Norman, so, ery, 2012, second, Boy, 50, 2010, head, ility, thus, current, 2011, initial, performance"
blocks.1.ff_or_moe,165,0.2841,0.2963,"had, displaced, weighed, has, been, driving, changed, suffered, died, originally, suffering, lost, mal, 26, college, hole, reasons, developed, struggled, put"
blocks.1.ff_or_moe,166,0.1296,0.3022,"compete, om, one, about, bo, really, ide, 1, what, an, 2, going, risk, record, 10, oms, certain, race, Party, 20"
blocks.1.ff_or_moe,167,0.0949,0.2818,"ir, wide, che, broad, spin, screen, at, m, because, long, land, ump, C, re, ten, brand, co, part, pr, id"
blocks.1.ff_or_moe,168,0.1835,0.2917,"let, 4, lets, you, even, bot, broken, Robert, Stephen, bo, ze, he, Jim, Peter, Head, no, Williams, will, Pl, Murray"
blocks.1.ff_or_moe,169,0.4125,0.5217,"May, June, July, December, January, February, March, April, September, 28, August, would, November, October, 27, 21, likely, 25, 29, 6"
blocks.1.ff_or_moe,170,0.3266,0.6874,"four, eight, six, five, nine, three, 20, -, 12, 10, 25, 15, 11, ten, 19, 24, seven, 50, 21, 30"
blocks.1.ff_or_moe,171,0.3018,0.3294,"to, requested, sent, returned, issued, ordered, asked, advised, advanced, prepared, sought, placed, him, signed, retired, recommended, attempted, required, decided, ied"
blocks.1.ff_or_moe,172,0.1724,0.3224,"behind, performed, outside, ahead, below, the, performing, late, perform, above, those, underlying, better, put, inside, power, wearing, live, three, right"
blocks.1.ff_or_moe,173,0.3205,0.3090,"Thomas, writing, Scott, reviewed, Hughes, George, Entertainment, Van, Lewis, Brian, Alexander, Martin, John, Walker, Washington, Jeff, Joseph, Australia, 2014, Morgan"
blocks.1.ff_or_moe,174,0.2242,0.3400,"V, th, western, eastern, southern, northern, north, east, south, Kid, northeastern, west, downtown, end, along, First, track, side, eventually, B"
blocks.1.ff_or_moe,175,0.2960,0.3075,"her, Her, his, She, private, personal, your, molecules, Legend, alo, heavy, Aly, personality, His, statue, kins, capability, life, movie, idel"
blocks.1.ff_or_moe,176,0.2304,0.4165,",, and, which, as, who, (, but, with, he, at, in, "", or, ;, of, the, including, ., a, when"
blocks.1.ff_or_moe,177,0.3770,0.3704,"second, fourth, estimated, third, fifth, seventh, sixth, eighth, highest, ninth, primary, extended, online, Deep, tenth, joint, live, top, turn, eleventh"
blocks.1.ff_or_moe,178,0.3598,0.3182,"to, proximity, towards, response, reaction, toward, letter, compare, links, tried, parallel, line, seeking, homage, tos, connect, link, refer, closest, submission"
blocks.1.ff_or_moe,179,0.0920,0.3110,"way, power, to, ways, how, through, she, treatment, supply, fall, main, he, electricity, too, running, l, they, Co, loss, re"
blocks.1.ff_or_moe,180,0.1478,0.3047,"an, third, unusual, combined, 18, almost, South, association, overall, 8, advanced, fourth, eight, critics, later, music, general, final, equal, net"
blocks.1.ff_or_moe,181,0.4026,0.4056,"Three, Six, Further, heavy, Seven, pred, Eight, Nine, Many, additional, prominent, Heavy, Other, Two, Four, Some, hundred, Canadian, Twelve, Five"
blocks.1.ff_or_moe,182,0.0961,0.3187,"after, shortly, ab, t, before, at, Al, even, around, within, enough, allow, Brown, than, ac, sup, English, earlier, prior, in"
blocks.1.ff_or_moe,183,0.4110,0.2511,"Ham, arch, law, Greater, seap, rolling, Family, Latin, Mod, maritime, Pe, fitting, traffic, runs, Yorkshire, Mich, element, Ship, Michigan, outer"
blocks.1.ff_or_moe,184,0.1738,0.3437,"small, larger, other, large, smaller, former, non, great, fellow, so, strong, big, single, similar, much, historic, previous, new, seven, number"
blocks.1.ff_or_moe,185,0.2376,0.3199,"Free, person, who, born, chosen, Spirit, child, human, writing, be, willing, gen, young, prisoner, im, 2002, cor, action, feeling, woman"
blocks.1.ff_or_moe,186,0.0821,0.3283,"Dis, tag, mis, The, re, s, In, en, mo, un, Star, Sh, sp, Smith, Peter, 25, dis, cor, co, f"
blocks.1.ff_or_moe,187,0.1197,0.3921,"the, those, his, their, three, its, a, that, other, including, one, above, these, an, two, this, below, under, within, several"
blocks.1.ff_or_moe,188,0.1809,0.3243,""", best, name, title, ""[, Best, meaning, first, word, means, names, German, most, correct, chosen, symbol, location, phrase, position, original"
blocks.1.ff_or_moe,189,0.1407,0.3615,"in, on, at, within, located, during, played, inside, held, recorded, between, near, released, reside, opposite, conducted, around, just, worldwide, here"
blocks.1.ff_or_moe,190,0.3201,0.1828,"5, $, 2, 23, 3, MD, 1, 15, 6, 20, £, DE, 11, approximately, 45, 9, 4, 8, 14, 12"
blocks.1.ff_or_moe,191,0.2744,0.2940,"he, she, went, did, needed, could, remains, formerly, really, they, would, wrong, promised, feeling, gave, Ve, actually, warrant, aled, lean"
blocks.1.ff_or_moe,192,0.1840,0.3355,"entire, same, initial, first, various, next, game, other, newly, subsequent, city, previous, whole, process, original, idea, last, First, future, most"
blocks.1.ff_or_moe,193,0.1344,0.2718,"now, ist, par, present, ists, app, school, Thomas, run, leader, today, be, David, under, control, deputy, land, over, modern, Mark"
blocks.1.ff_or_moe,194,0.1493,0.3226,"ho, square, bur, To, Ho, Se, br, con, k, Pa, ga, t, My, mis, sh, For, South, T, Mr, op"
blocks.1.ff_or_moe,195,0.2508,0.2996,"from, From, partially, taken, least, beyond, reaching, holding, several, Other, around, seriously, Tim, completely, IGN, Berry, North, below, distant, heavily"
blocks.1.ff_or_moe,196,0.3365,0.3127,"of, number, amount, portion, conclusion, variety, combination, length, notion, aspect, part, proportion, kind, erunner, determination, consideration, mixture, example, depth, quantity"
blocks.1.ff_or_moe,197,0.2950,0.2755,"s, initial, 2010, 66, next, 2008, prior, Center, 2005, center, time, chief, 2011, 2006, Daily, 98, Stuart, Cris, fully, acoustic"
blocks.1.ff_or_moe,198,0.2775,0.4215,"of, President, president, chief, Chief, director, Director, many, Governor, member, members, General, general, representative, chairman, large, governor, Members, Secretary, Mayor"
blocks.1.ff_or_moe,199,0.4010,0.3100,"Mun, Bur, Produ, Kal, sab, ML, Prom, Bast, Con, Kil, Bor, feder, Ba, Jo, Sn, hav, Gu, Sch, Cel, Min"
blocks.1.ff_or_moe,200,0.0549,0.3146,"R, ast, r, over, ant, put, is, A, m, v, 40, at, was, that, ex, all, 1, ', om, V"
blocks.1.ff_or_moe,201,0.1700,0.3705,"around, about, 10, approximately, across, 12, through, 40, throughout, cross, between, 11, 20, eight, upon, roughly, surrounding, that, near, five"
blocks.1.ff_or_moe,202,0.0935,0.2903,"Chad, Sal, hal, lie, Den, two, its, o, ae, scoring, Bus, although, can, a, three, only, ."", which, use, !"""
blocks.1.ff_or_moe,203,0.2133,0.3916,"time, weeks, months, years, season, week, period, days, ,, prior, year, weekend, night, hour, run, seasons, century, late, 24, before"
blocks.1.ff_or_moe,204,0.2551,0.2652,"of, movement, area, structure, projects, ,, shift, rule, requirements, ratio, function, income, Policy, classes, difference, studies, period, status, expansion, changes"
blocks.1.ff_or_moe,205,0.0794,0.3163,"which, that, they, Van, East, she, whose, left, only, eight, he, Cy, earlier, result, who, West, over, every, Joe, type"
blocks.1.ff_or_moe,206,0.3001,0.2961,"red, my, sw, yellow, Red, green, blue, She, 50, tree, music, Stephen, Jeff, emission, column, Vog, Louis, 46, responded, responding"
blocks.1.ff_or_moe,207,0.1004,0.3483,"through, until, the, via, his, along, several, even, with, four, two, that, when, to, its, their, these, various, a, also"
blocks.1.ff_or_moe,208,0.0529,0.3321,"and, back, with, her, as, over, for, pressure, 12, before, who, both, from, which, often, club, drum, off, fore, a"
blocks.1.ff_or_moe,209,0.0859,0.3060,"J, ., L, B, U, F, original, John, H, Z, even, choice, 500, Dr, St, 600, As, last, 70, Al"
blocks.1.ff_or_moe,210,0.1855,0.3071,"that, believes, All, Cum, nothing, thought, there, it, suggests, Thomas, all, eight, regarding, believed, every, East, whereby, Iv, they, argues"
blocks.1.ff_or_moe,211,0.0924,0.2821,"C, White, M, O, St, F, 3, J, Central, U, 4, ', V, Z, act, two, L, so, "", New"
blocks.1.ff_or_moe,212,0.3061,0.3424,";, "";, );, although, while, whereas, .;, whilst, though, prior, according, ,"", 59, even, Philip, because, 53, upon, Other, when"
blocks.1.ff_or_moe,213,0.2276,0.2889,"their, Their, own, main, its, primary, her, advance, respective, succeed, proven, reputation, suspended, video, vo, efforts, ability, best, personal, oz"
blocks.1.ff_or_moe,214,0.0723,0.3081,",, ly, when, however, and, he, (, de, though, at, following, ally, N, despite, titled, under, Pro, even, —, ;"
blocks.1.ff_or_moe,215,0.0625,0.3830,"wrote, writes, in, at, his, c, an, p, k, ce, a, about, writing, under, 2008, front, 2011, 2010, 2012, In"
blocks.1.ff_or_moe,216,0.1088,0.3921,"a, an, having, as, such, well, much, like, one, this, many, the, any, being, something, some, his, been, another, more"
blocks.1.ff_or_moe,217,0.1802,0.2776,"reg, pit, defeat, train, defeats, e, pun, if, him, ben, almost, with, plot, sl, Am, Johnson, despite, un, Commander, quar"
blocks.1.ff_or_moe,218,0.1469,0.3365,"., He, ""., ."", service, Battle, 20, 5, 25, same, 50, An, President, Ven, First, existing, His, 200, Other, The"
blocks.1.ff_or_moe,219,0.1572,0.4091,"and, but, which, who, ,, with, as, or, though, although, (, in, "", a, such, he, to, A, including, all"
blocks.1.ff_or_moe,220,0.1689,0.3836,"., ;, v, ""., He, His, %., z, where, ."", In, c, )., );, This, illa, Lu, ra, "";, After"
blocks.1.ff_or_moe,221,0.1861,0.2920,"central, South, K, Cape, North, Sh, Van, Gu, London, Black, Kar, Africa, Min, San, Can, N, Mat, West, Trans, He"
blocks.1.ff_or_moe,222,0.0991,0.3527,"the, his, prior, their, being, before, after, having, following, these, those, a, such, its, this, previous, becoming, years, final, completing"
blocks.1.ff_or_moe,223,0.1817,0.2709,"ap, suggest, ass, cl, ab, w, k, im, ung, sc, fl, n, 2, ail, along, significant, op, intr, fi, app"
blocks.1.ff_or_moe,224,0.4458,0.3654,"music, songs, writer, writers, Writer, composer, magazine, photo, albums, designer, !, Magazine, artists, releases, artwork, versions, Studies, story, episodes, musician"
blocks.1.ff_or_moe,225,0.0737,0.3128,"Red, ab, Gr, adopt, ir, an, upon, first, one, version, already, no, real, non, special, later, un, may, must, previously"
blocks.1.ff_or_moe,226,0.0633,0.3293,"mounted, carried, out, an, on, a, two, with, much, only, un, all, either, three, both, English, st, 86, the, four"
blocks.1.ff_or_moe,227,0.0756,0.3741,"on, the, a, The, December, top, February, July, or, On, 28, November, August, 4, 1, to, in, October, that, it"
blocks.1.ff_or_moe,228,0.2791,0.2883,"University, State, subject, er, House, perspective, Senator, Zach, Robert, starting, Church, university, once, College, Bl, Andrew, Senate, National, does, Jonathan"
blocks.1.ff_or_moe,229,0.2694,0.3329,"if, or, unless, depending, otherwise, whether, you, when, whatever, anyone, outright, nor, cap, no, death, nothing, History, any, simply, rather"
blocks.1.ff_or_moe,230,0.1293,0.3154,"A, O, An, M, B, F, C, "", R, E, L, Mo, ball, As, All, more, I, U, over, Re"
blocks.1.ff_or_moe,231,0.0631,0.3602,"one, such, more, must, ones, who, part, or, once, short, each, no, right, because, when, after, another, very, An, only"
blocks.1.ff_or_moe,232,0.4481,0.3276,"TA, III, landed, SA, CO, CA, NO, FI, MS, TO, II, AI, CE, RS, AT, Os, AL, ER, UK, IA"
blocks.1.ff_or_moe,233,0.1523,0.3141,"titled, entitled, mit, named, considered, de, against, Court, between, religious, From, Bl, with, writing, wrote, due, The, title, allowing, des"
blocks.1.ff_or_moe,234,0.2583,0.2871,"been, have, become, influence, contributed, come, done, begun, helped, 100, strong, ca, suggested, human, built, taken, marking, Hitch, United, made"
blocks.1.ff_or_moe,235,0.0287,0.3024,"While, First, same, King, (, Bush, Prime, further, s, the, 3, "", N, I, and, Central, One, later, Perry, Thomas"
blocks.1.ff_or_moe,236,0.0852,0.3013,"Mark, special, John, "", Peter, Air, Special, New, Thomas, fire, in, 12, 25, Bo, 4, 3, National, s, further, 24"
blocks.1.ff_or_moe,237,0.2124,0.2834,"weak, health, poor, 1, Joe, center, Cu, sh, l, force, developed, reconnaissance, support, weakened, Anton, Li, need, low, lost, design"
blocks.1.ff_or_moe,238,0.3680,0.3491,"ett, generally, mostly, largely, positive, good, mainly, trans, poor, predominantly, mixed, extensive, moderately, direct, usually, ⁄, lightly, negative, highly, neutral"
blocks.1.ff_or_moe,239,0.1133,0.3687,"a, an, almost, 30, nearly, very, 20, 3, special, three, 18, any, 2, additional, close, short, 28, 35, non, successful"
blocks.1.ff_or_moe,240,0.3626,0.3176,"seen, cast, viewed, casts, casting, member, members, Paul, Matthew, rever, Alex, shown, portrayed, depicted, watched, Val, band, product, entering, Legend"
