layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.1.ff_or_moe,105,0.1032,0.3719,"against, before, the, their, a, after, his, prior, during, this, when, Against, defeating, these, again, upon, for, it, Before, its"
blocks.1.ff_or_moe,106,0.1458,0.4184,"the, his, their, a, an, various, The, which, him, by, her, some, two, another, both, several, these, late, its, those"
blocks.1.ff_or_moe,107,0.4832,0.3123,"ing, ping, ting, iting, bing, ating, sing, ning, ging, ming, iding, cing, izing, iving, uring, pet, ling, icing, ining, ying"
blocks.1.ff_or_moe,108,0.2348,0.3334,"behind, ahead, trailing, second, below, Howard, among, inside, leading, 2nd, 15, Behind, alongside, outside, within, partnered, minutes, what, previously, 6"
blocks.1.ff_or_moe,109,0.4289,0.3514,"winning, batting, scoring, defensive, losing, team, bowling, batted, league, scored, offensive, football, playing, missed, tournament, perfect, eighth, encing, 12th, fifth"
blocks.1.ff_or_moe,110,0.1355,0.3239,"The, team, highest, former, present, While, maximum, final, fourth, US, first, media, said, second, Their, estimated, Tom, They, overall, In"
blocks.1.ff_or_moe,111,0.2570,0.3383,"of, model, analysis, point, results, issue, source, study, level, book, evidence, value, change, report, data, information, extent, increase, section, area"
blocks.1.ff_or_moe,112,0.1082,0.4126,"), resulting, they, but, ),, )., and, although, she, including, he, often, He, The, the, though, while, ""), are, [PAD]"
blocks.1.ff_or_moe,113,0.3379,0.3934,"."", ""., ?"", The, In, '""., ]""., ]."", "";, ?""., To, ..."", Super, .'"", )."", around, !""., Third, On, They"
blocks.1.ff_or_moe,114,0.2312,0.3732,"T, Sh, R, Ch, Y, G, W, K, J, N, Mar, L, P, D, M, E, V, O, Qu, F"
blocks.1.ff_or_moe,115,0.1531,0.3900,"that, he, they, but, the, than, she, it, his, although, while, before, because, there, though, by, had, when, after, as"
blocks.1.ff_or_moe,116,0.0992,0.4027,"s, second, 1, d, t, later, D, A, final, S, L, other, I, 10, re, 2, O, E, her, n"
blocks.1.ff_or_moe,117,0.3222,0.6289,"US, 1, 2, UK, 10, 11, 15, 9, 16, 12, 22, 20, 3, 25, 5, U, 23, 30, 17, 14"
blocks.1.ff_or_moe,118,0.3607,0.2633,"create, building, design, ify, tap, gauge, store, house, strengthening, modern, lay, clean, launch, clearing, effect, pile, file, ease, place, correct"
blocks.1.ff_or_moe,119,0.1090,0.3944,"he, she, they, had, his, it, He, did, we, there, was, would, first, has, later, other, took, also, New, She"
blocks.1.ff_or_moe,120,0.2763,0.4057,"building, buildings, structure, built, construction, housing, complex, plan, house, houses, constructed, where, ;, program, located, site, system, sites, design, erected"
blocks.1.ff_or_moe,121,0.3365,0.3632,"good, poor, positive, fair, cool, strong, excellent, bad, fine, negative, neutral, defensive, clean, friendly, quality, better, warm, Good, working, mixed"
blocks.1.ff_or_moe,122,0.1883,0.3631,"made, making, make, makes, created, Canada, struck, popular, performed, provided, put, produced, the, formed, special, a, achieved, conducted, rendered, reached"
blocks.1.ff_or_moe,123,0.3677,0.0000,"15, 12, 10, 25, 20, 500, 000, 1, 16, 35, 7, 5, 2, 14, 8, 22, 13, 4, 9, 11"
blocks.1.ff_or_moe,124,0.4345,0.2815,"million, viewers, 000, billion, adults, percent, thousand, illion, millions, 500, NT, fruit, Americans, male, Million, MI, second, Hol, analysts, USD"
blocks.1.ff_or_moe,125,0.2211,0.3162,"black, sixth, team, fifth, broadcast, fourth, same, final, company, season, entire, second, previous, former, historic, third, individual, recent, Chicago, Church"
blocks.1.ff_or_moe,126,0.1127,0.3425,"was, also, is, in, were, are, used, the, not, a, held, ), being, made, had, later, found, present, would, remained"
blocks.1.ff_or_moe,127,0.2469,0.4534,"for, the, as, to, a, at, with, in, from, on, some, "", For, one, by, The, that, of, after, over"
blocks.1.ff_or_moe,128,0.3451,0.4365,"State, state, route, Park, railway, traffic, road, County, Highway, highway, station, roads, Bridge, railroad, Road, city, Police, police, park, village"
blocks.1.ff_or_moe,129,0.1712,0.3863,"-, and, to, D, in, ', s, ,, d, R, P, or, up, l, t, L, "", as, w, con"
blocks.1.ff_or_moe,130,0.2951,0.2558,"of, ment, ation, vis, fac, stand, ed, point, sign, ific, app, progress, Tenn, lim, piece, slop, fragment, pop, Woody, Zar"
blocks.1.ff_or_moe,131,0.3484,0.3816,"sea, north, city, nearby, south, shore, adjacent, west, town, Station, coastal, village, traffic, near, coal, View, mainland, east, garden, mountain"
blocks.1.ff_or_moe,132,0.1342,0.4030,"the, at, his, their, first, a, some, The, various, its, an, In, both, this, other, At, her, 10, one, all"
blocks.1.ff_or_moe,133,0.0831,0.3402,"other, various, the, local, US, New, national, his, British, Western, N, her, nearby, their, others, series, United, several, King, American"
blocks.1.ff_or_moe,134,0.3062,0.4285,"and, ,, on, but, in, the, which, as, to, ., at, (, while, a, he, that, or, with, ;, after"
blocks.1.ff_or_moe,135,0.1281,0.3789,"the, a, their, in, its, his, both, some, this, an, on, her, that, late, September, The, March, these, several, '"
blocks.1.ff_or_moe,136,0.1273,0.4391,"both, neither, Both, either, all, many, first, each, two, only, latter, multiple, several, three, the, nearly, most, The, mostly, various"
blocks.1.ff_or_moe,137,0.1945,0.3065,"United, early, late, general, earlier, recent, European, Early, subsequent, Central, future, London, summer, mid, North, 19th, later, Chinese, Australian, Roman"
blocks.1.ff_or_moe,138,0.0974,0.3855,"their, his, second, the, its, first, what, former, previous, various, new, New, another, same, present, other, some, many, national, these"
blocks.1.ff_or_moe,139,0.3171,0.3914,"season, seasons, year, Season, episode, series, game, week, years, decade, summer, Atlantic, campaign, months, century, 2007, winter, Ter, 2010, regular"
blocks.1.ff_or_moe,140,0.1419,0.4157,"the, of, his, their, a, its, these, which, her, this, some, that, those, an, D, around, both, what, 4, any"
blocks.1.ff_or_moe,141,0.1227,0.3345,"., ""., ."", ;, )., The, In, when, '., who, "";, Y, .', John, It, but, ...., M, German, where"
blocks.1.ff_or_moe,142,0.1220,0.3795,"la, La, de, del, lo, du, di, à, V, da, le, J, mi, l, Al, ma, had, De, Ch, Be"
blocks.1.ff_or_moe,143,0.1520,0.4173,"(, and, first, in, D, [, as, s, "", which, New, but, with, E, who, The, L, the, P, or"
blocks.1.ff_or_moe,144,0.3796,0.3225,"Rock, Life, Work, Master, End, Green, Dance, Works, Music, With, Act, Art, View, Talk, Flight, One, Development, Food, Book, Night"
blocks.1.ff_or_moe,145,0.2290,0.4126,"which, ;, and, ,, as, while, that, but, in, when, ),, the, at, —, also, (, with, on, ., "","
blocks.1.ff_or_moe,146,0.4121,0.3780,"They, Although, Despite, There, While, Some, Having, When, After, Since, although, During, According, If, Unlike, In, On, However, Following, Though"
blocks.1.ff_or_moe,147,0.2521,0.4111,"just, been, yet, always, ever, never, originally, actually, since, not, already, previously, also, recently, simply, initially, really, even, officially, still"
blocks.1.ff_or_moe,148,0.1336,0.4249,"', who, He, and, W, ’, H, he, (, in, ., D, second, In, L, at, to, but, which, they"
blocks.1.ff_or_moe,149,0.4505,0.2666,"amer, team, million, adel, mission, blue, racing, plantation, factory, punk, people, brain, Talbot, neighbourhood, culture, trading, Fellow, slave, slaves, illo"
blocks.1.ff_or_moe,150,0.1733,0.3482,"Bo, Se, Ar, Ro, Pro, Re, Gu, An, In, Po, As, Mo, R, Cor, Co, St, King, Ne, Me, Pe"
blocks.1.ff_or_moe,151,0.3956,0.3758,"film, song, book, magazine, album, website, video, News, newspaper, movie, critics, songs, score, soundtrack, reviews, recordings, Singles, Songs, Album, novel"
blocks.1.ff_or_moe,152,0.1941,0.4458,"the, a, his, an, their, its, some, other, both, this, various, any, her, many, two, one, these, another, several, those"
blocks.1.ff_or_moe,153,0.0635,0.2880,"ton, land, house, ', wood, and, -, ,, man, w, ston, field, ham, or, with, Sh, bur, ., en, ford"
blocks.1.ff_or_moe,154,0.2401,0.3171,"main, primary, secondary, principal, central, basic, major, important, final, key, entire, original, southern, En, last, six, themes, northern, contributing, initial"
blocks.1.ff_or_moe,155,0.1742,0.3842,"it, is, was, It, has, had, did, she, does, would, became, could, gave, will, he, can, Ar, came, He, She"
blocks.1.ff_or_moe,156,0.5611,0.2663,"thick, diameter, turrets, hull, shark, casemates, belt, Scarlet, dimensions, thickness, measuring, colored, tap, bill, pectoral, cm, conning, colour, Marge, Glee"
blocks.1.ff_or_moe,157,0.2382,0.3436,"members, king, who, ship, writers, storm, leader, ', ’, officers, member, star, males, writer, race, candidates, groups, commander, workers, authors"
blocks.1.ff_or_moe,158,0.1975,0.3851,"The, In, Paul, He, First, One, New, An, Three, Other, On, They, A, Most, After, It, 30, This, Second, For"
blocks.1.ff_or_moe,159,0.1754,0.3229,"il, bu, ac, ep, af, l, k, am, vi, mo, p, ig, j, bo, li, ap, ar, ast, w, ol"
blocks.1.ff_or_moe,160,0.0991,0.4055,"the, his, their, New, its, what, first, her, former, second, previous, these, this, last, other, First, various, The, a, new"
blocks.1.ff_or_moe,161,0.2301,0.3947,"when, if, where, whether, If, unless, When, they, how, whenever, why, though, before, after, although, while, Whether, what, he, there"
blocks.1.ff_or_moe,162,0.1830,0.3354,"sl, sal, fl, sp, b, gr, f, m, tr, str, pan, bl, w, sh, v, st, t, r, cur, dr"
blocks.1.ff_or_moe,163,0.1120,0.3976,"the, of, his, their, these, its, other, her, a, this, an, about, around, The, British, them, both, D, more, U"
blocks.1.ff_or_moe,164,0.2849,0.3550,"saw, see, seen, seeing, found, did, witnessed, sees, considered, regarded, noted, often, never, viewed, generally, showed, started, described, made, initially"
blocks.1.ff_or_moe,165,0.3523,0.4171,"while, love, whilst, though, although, but, whereas, despite, yet, however, leaving, While, pursu, wearing, However, Although, meanwhile, concurrency, favour, Though"
blocks.1.ff_or_moe,166,0.4364,0.3706,"This, During, There, Following, At, Some, These, On, Along, Among, Because, Further, After, While, However, Shortly, Many, Though, Although, Upon"
blocks.1.ff_or_moe,167,0.3822,0.3235,"Men, Man, Gold, Ye, Mad, Go, Hand, Bang, Boy, Fi, Bow, Christ, Card, Fly, Many, Mak, King, Tol, Lad, Bro"
blocks.1.ff_or_moe,168,0.1838,0.4274,"a, an, his, the, another, some, with, its, their, one, as, her, part, no, several, two, other, many, three, it"
blocks.1.ff_or_moe,169,0.0645,0.3311,"', ’, re, F, who, To, L, G, W, ut, In, t, So, s, no, B, By, press, he, early"
blocks.1.ff_or_moe,170,0.3251,0.4474,"more, less, much, longer, larger, better, heavily, greater, higher, highly, little, deeper, very, slightly, lower, wider, shorter, faster, fewer, far"
blocks.1.ff_or_moe,171,0.1095,0.3313,"s, t, d, n, l, T, J, war, f, m, g, Y, ll, G, high, S, (, r, H, were"
blocks.1.ff_or_moe,172,0.4441,0.5917,"May, June, July, October, September, April, August, November, December, March, February, January, along, 27, 23, 26, 24, 25, 22, 28"
blocks.1.ff_or_moe,173,0.1178,0.4040,"""., "";, ."", "",, The, who, another, which, John, She, instead, ,"", also, With, their, They, his, In, ;, It"
blocks.1.ff_or_moe,174,0.3835,0.3839,"called, named, calling, call, calls, referred, titled, "", dubbed, termed, considered, renamed, designated, nicknamed, Outstanding, voted, described, entitled, naming, labelled"
blocks.1.ff_or_moe,175,0.2528,0.3906,"[PAD], ."", ""., .), The, "")., %., John, She, there, According, while, "";, ..."", '""., They, In, ?"", '., During"
blocks.1.ff_or_moe,176,0.2744,0.4165,"long, short, wide, small, high, broad, low, deep, longer, thick, tall, brief, quick, large, shorter, strong, narrow, full, square, simple"
blocks.1.ff_or_moe,177,0.2047,0.0000,"F, B, ., U, D, C, 3, W, 2, K, E, 1, 5, J, Q, G, M, P, 4, V"
blocks.1.ff_or_moe,178,0.3825,0.2360,"’, Bible, —, poon, Day, Limited, slaves, aki, Laboratory, Center, Māori, anks, ', Report, uals, Protection, cius, advisers, Club, could"
blocks.1.ff_or_moe,179,0.3422,0.3910,"used, featured, appeared, located, played, involved, performed, developed, included, created, formed, observed, recorded, seen, starred, occurred, founded, established, produced, depicted"
blocks.1.ff_or_moe,180,0.1649,0.4228,"the, some, a, most, his, other, their, many, various, both, its, an, two, her, this, later, another, these, The, three"
blocks.1.ff_or_moe,181,0.3953,0.2781,"carried, having, out, grossing, reaching, peaked, placed, reached, rated, stayed, sales, ranked, paid, lete, topped, weights, climbing, attained, received, runners"
blocks.1.ff_or_moe,182,0.3348,0.4329,"years, months, days, weeks, year, decades, month, decade, hours, week, night, day, later, evening, after, minutes, shortly, thereafter, Years, earlier"
blocks.1.ff_or_moe,183,0.0755,0.3273,"s, second, t, ', re, 1, final, own, first, dis, E, L, John, D, set, original, be, N, S, An"
blocks.1.ff_or_moe,184,0.0716,0.3520,"off, offs, free, all, back, Off, there, out, while, near, away, the, L, middle, upper, some, late, outside, top, right"
blocks.1.ff_or_moe,185,0.2389,0.4134,",, and, but, as, "",, while, which, with, in, though, who, ;, ., to, on, —, he, after, that, at"
blocks.1.ff_or_moe,186,0.4911,0.2556,"ville, Day, iana, 2005, feld, berg, onica, Special, Harbor, Yard, 2007, 1941, burgh, Islands, Island, campaign, Cathedral, merchants, aland, oni"
blocks.1.ff_or_moe,187,0.1656,0.3896,"A, An, One, E, In, Two, As, It, He, Another, N, B, On, major, C, R, The, J, Y, David"
blocks.1.ff_or_moe,188,0.1612,0.4120,"while, and, there, but, they, although, which, she, he, however, where, who, including, after, [PAD], or, due, as, though, despite"
blocks.1.ff_or_moe,189,0.3578,0.3892,"match, victory, game, Championship, score, goal, team, title, defense, draft, coin, championship, jersey, win, race, defeat, selection, opener, play, tournament"
blocks.1.ff_or_moe,190,0.1148,0.3885,"or, even, more, just, the, no, any, a, non, some, other, simply, an, not, those, his, so, one, at, its"
blocks.1.ff_or_moe,191,0.1023,0.4043,"also, ""., ;, but, with, ., ."", The, and, which, He, "", In, 24, while, "";, —, )., often, ,"
blocks.1.ff_or_moe,192,0.1091,0.3268,"un, ex, ill, em, im, dis, non, intr, ab, und, imp, an, ap, p, very, pre, f, other, unt, air"
blocks.1.ff_or_moe,193,0.4828,0.2920,"tropical, sea, Hurricane, hurricane, Tropical, cyclone, Dol, storm, Long, executing, Meteorological, Depression, SA, atmospheric, trough, Peterson, Category, Cre, Atlantic, Severe"
blocks.1.ff_or_moe,194,0.2440,0.3458,"feet, (, foot, ft, mile, miles, acre, acres, ("", pound, short, yards, per, km, mi, horsepower, pounds, or, 000, long"
blocks.1.ff_or_moe,195,0.3910,0.3566,"dead, grave, killed, sunk, missing, wounded, lost, deceased, dying, destroyed, provided, still, injured, damaged, defeated, largely, brain, generally, skin, drowned"
blocks.1.ff_or_moe,196,0.2938,0.2885,"of, edge, stages, section, conclusion, extent, possibility, name, scope, direction, process, portion, amount, area, wake, centre, aftermath, addition, point, establishment"
blocks.1.ff_or_moe,197,0.0916,0.3634,"a, an, another, her, small, local, new, large, strong, par, two, something, one, his, British, larger, high, extended, its, very"
blocks.1.ff_or_moe,198,0.1001,0.3705,"also, the, his, then, its, their, her, a, first, local, would, she, this, that, state, they, people, he, eventually, an"
blocks.1.ff_or_moe,199,0.1677,0.4091,"the, about, his, a, their, several, this, what, its, three, five, approximately, some, an, these, two, one, her, another, around"
blocks.1.ff_or_moe,200,0.5286,0.2979,"ized, ted, ised, ered, ated, ulated, ured, ious, ive, izing, ulate, ating, zed, izes, ied, rical, ished, iving, itating, ting"
blocks.1.ff_or_moe,201,0.1299,0.3574,"between, near, the, towards, through, toward, both, across, within, opposite, around, this, a, Between, via, about, these, above, its, just"
blocks.1.ff_or_moe,202,0.5297,0.2305,"’, Australia, Purana, Brown, Giants, Mitchell, melan, Jones, itian, thetic, ACP, storylines, Miller, Simpson, šić, ckx, 2010, convinc, Limited, USD"
blocks.1.ff_or_moe,203,0.2980,0.4574,"then, fer, later, also, subsequently, now, eventually, soon, again, next, finally, therefore, quickly, thereafter, thus, briefly, recently, ultimately, Then, initially"
blocks.1.ff_or_moe,204,0.3964,0.3505,"brought, bring, given, brings, sent, bringing, put, allowed, forced, headed, sends, moving, placed, transferred, led, handed, granted, encing, pushed, urged"
blocks.1.ff_or_moe,205,0.1302,0.3112,"', who, —, won, ’, was, became, ia, ene, Brothers, Hill, ,, ke, enne, ault, could, wrote, had, Award, used"
blocks.1.ff_or_moe,206,0.3373,0.3002,"surface, level, ;, within, sound, inside, floor, theory, pitch, surfaces, environment, levels, Feeling, movement, nut, analysis, skin, shaft, print, edge"
blocks.1.ff_or_moe,207,0.1222,0.3242,"inter, dis, trans, former, Inter, re, con, pro, inf, main, original, pre, newly, very, New, cor, end, conver, En, un"
blocks.1.ff_or_moe,208,0.2812,0.3606,"Harry, Charles, Paul, John, Frank, Tom, Miller, George, Martin, Francis, Brown, Joseph, Richard, Jack, Don, Thomas, Sam, Hal, Scott, he"
blocks.1.ff_or_moe,209,0.1812,0.3950,"a, the, his, an, their, another, as, with, one, its, her, that, some, from, at, within, in, about, both, several"
blocks.1.ff_or_moe,210,0.1932,0.3912,";, "";, );, while, although, but, :, .;, "":, however, according, which, There, entitled, though, The, On, ...., à, second"
blocks.1.ff_or_moe,211,0.1646,0.4531,"., ""., ."", ;, )., '., [PAD], The, In, He, but, M, .), "")., '""., E, ”., "";, —, However"
blocks.1.ff_or_moe,212,0.1307,0.3744,"the, a, their, an, his, its, this, first, another, various, at, performed, within, that, either, some, her, any, these, one"
blocks.1.ff_or_moe,213,0.4288,0.3415,"expressed, praised, asked, wrote, stated, cited, declined, suggested, noted, recommended, credits, informed, considered, refused, commented, chose, criticized, urged, found, showed"
blocks.1.ff_or_moe,214,0.0852,0.3729,"""[, "", The, We, E, In, I, new, Brown, ""..., D, [, 10, He, t, 8, Black, Y, “, W"
blocks.1.ff_or_moe,215,0.2604,0.4212,"other, many, different, various, several, any, smaller, others, certain, older, larger, numerous, younger, multiple, significant, large, some, specific, additional, few"
blocks.1.ff_or_moe,216,0.1733,0.4227,",, and, ;, but, with, as, who, —, "",, in, ,"", :, while, ', ..., which, ),, when, also, ("
blocks.1.ff_or_moe,217,0.2519,0.3751,"X, II, Q, III, ', VII, 3D, IX, VI, XIII, IV, 9, Power, HD, Life, Y, 64, 2, Blue, characters"
blocks.1.ff_or_moe,218,0.1627,0.3657,"world, worlds, World, United, environment, US, city, media, Australia, E, worldwide, state, outside, global, universe, public, first, Japan, album, New"
blocks.1.ff_or_moe,219,0.0843,0.3592,"a, second, his, an, new, various, another, first, present, her, two, very, main, huge, three, much, front, one, central, ro"
blocks.1.ff_or_moe,220,0.3856,0.2849,"ka, ya, ami, ai, uk, ō, su, á, ó, ama, ji, ki, ot, pur, ab, ata, ū, Palace, ă, š"
blocks.1.ff_or_moe,221,0.3678,0.3043,"National, San, 1st, International, 2nd, Special, Chinese, Central, Imperial, Indian, Southern, Pacific, 3rd, 4th, Naval, Marine, 9th, 5th, Eastern, Grand"
blocks.1.ff_or_moe,222,0.1180,0.4120,"the, his, their, these, other, various, her, those, M, both, former, The, some, New, its, four, this, what, present, them"
blocks.1.ff_or_moe,223,0.3413,0.2774,"Las, Fen, Hal, Lau, dale, Sand, Rock, High, Green, Ros, dor, Gang, Har, Ho, Os, Ross, Dor, Grand, ia, Ford"
blocks.1.ff_or_moe,224,0.1384,0.3917,"which, ;, but, who, and, while, although, he, they, —, where, that, there, including, ,, both, about, due, –, it"
blocks.1.ff_or_moe,225,0.1674,0.3296,"resulting, US, United, smaller, corresponding, series, others, entire, subsequent, former, accompanying, small, fourth, The, latter, additional, other, following, few, second"
blocks.1.ff_or_moe,226,0.3206,0.4029,"You, It, What, There, Some, Your, Me, They, If, Why, Is, We, I, Wh, Let, my, Who, These, This, Cause"
blocks.1.ff_or_moe,227,0.4358,0.2821,"based, active, popular, ised, available, living, vocal, interested, Based, focused, grounded, scientific, mult, embedded, rowned, ized, headquartered, accepted, inactive, playable"
blocks.1.ff_or_moe,228,0.2976,0.3191,"of, members, director, staff, center, department, member, community, component, organization, leadership, library, owner, storm, leader, audience, crash, ship, premiere, deity"
blocks.1.ff_or_moe,229,0.2025,0.3333,"time, period, experience, periods, times, conditions, years, reign, job, days, career, era, date, life, influence, war, of, terms, position, point"
blocks.1.ff_or_moe,230,0.2103,0.2681,"Super, Mar, Grand, In, Mario, All, Ant, Un, Green, Cam, Ali, De, Al, Bast, Summer, Lam, First, T, Fat, Pe"
blocks.1.ff_or_moe,231,0.1867,0.3528,"such, including, like, include, particularly, notably, called, analy, included, especially, these, both, namely, a, some, often, sometimes, Such, similar, this"
blocks.1.ff_or_moe,232,0.1441,0.3882,"the, their, for, his, this, around, its, a, some, that, about, these, what, both, within, between, which, at, from, her"
blocks.1.ff_or_moe,233,0.1848,0.4247,"only, just, three, Only, two, first, four, five, seven, one, few, eight, very, six, a, nine, last, sole, less, nearly"
blocks.1.ff_or_moe,234,0.0966,0.3919,"of, the, his, ', The, over, its, that, this, her, their, 5, W, F, In, St, New, D, 4, war"
blocks.1.ff_or_moe,235,0.1092,0.4154,"a, another, very, two, Another, no, an, three, small, series, much, one, something, four, more, five, major, high, 6, several"
blocks.1.ff_or_moe,236,0.3024,0.3520,"wrote, states, noted, stated, author, who, reports, said, historian, authors, suggested, writer, notes, historians, that, commented, records, cited, claims, reported"
blocks.1.ff_or_moe,237,0.1163,0.3889,"from, the, his, their, a, its, her, an, there, several, both, this, some, From, that, within, being, which, late, C"
blocks.1.ff_or_moe,238,0.0897,0.3418,"co, fun, el, en, hol, com, con, he, ca, f, V, ce, te, air, -, ch, G, op, re, se"
blocks.1.ff_or_moe,239,0.1341,0.4083,"which, the, where, they, who, his, a, whose, when, their, some, he, although, while, an, with, whom, two, three, it"
blocks.1.ff_or_moe,240,0.6844,0.0000,"2009, 2004, 2010, 2005, 2008, 2003, 2007, 2013, 2002, 2006, 2000, 1999, 2011, 1993, 1990, 2014, 1994, 1995, 2012, 2001"
blocks.1.ff_or_moe,241,0.1562,0.3606,"my, us, your, My, our, me, these, family, second, original, their, I, late, Our, usual, royal, myself, various, First, North"
blocks.1.ff_or_moe,242,0.2690,0.3989,"The, ""., )., ."", '., They, This, She, "")., However, In, It, ”., There, '""., respectively, ., At, )""., .)."
blocks.1.ff_or_moe,243,0.2693,0.3322,"what, What, how, why, whether, whatever, modern, exactly, normal, simple, larger, typical, present, Operation, another, large, their, How, upper, everything"
blocks.1.ff_or_moe,244,0.2219,0.2772,"hip, -, half, 90, DE, turn, round, wid, mile, SR, I, flat, hy, southbound, traffic, diamond, northbound, covered, 8, state"
blocks.1.ff_or_moe,245,0.1398,0.3635,"during, following, after, around, prior, spent, throughout, upon, During, six, despite, the, preceding, several, seven, his, three, spending, before, five"
blocks.1.ff_or_moe,246,0.4028,0.3407,"most, largest, greatest, best, highest, remaining, oldest, least, longest, biggest, closest, earliest, strongest, third, heaviest, surviving, fourth, youngest, many, worst"
blocks.1.ff_or_moe,247,0.3124,0.3035,"ion, ment, ation, ration, ions, ary, ing, ist, ic, ater, Talbot, ism, ed, um, ive, ial, ;, ader, ional, ia"
blocks.1.ff_or_moe,248,0.2392,0.3975,"""., ., ."", )., ;, After, In, When, '., The, However, "")., ”., While, He, They, "";, '""., Third, ’"
blocks.1.ff_or_moe,249,0.1965,0.4070,"and, ,, which, but, in, as, who, to, with, ', ., "", while, though, D, on, F, under, 500, of"
blocks.1.ff_or_moe,250,0.0980,0.3335,"re, being, sub, be, dis, first, the, "", a, res, b, d, one, un, ro, de, set, -, pre, out"
blocks.1.ff_or_moe,251,0.1413,0.3757,"and, the, was, his, has, after, he, is, in, became, later, during, a, had, her, also, military, with, other, some"
blocks.1.ff_or_moe,252,0.1478,0.4241,"the, his, their, a, this, its, that, which, an, some, these, her, those, several, be, what, The, to, ', from"
blocks.1.ff_or_moe,253,0.0960,0.4037,"something, anything, "", someone, what, ""[, another, nothing, more, one, The, an, very, a, new, their, Other, What, well, ""..."
blocks.1.ff_or_moe,254,0.3758,0.3134,"mean, cause, times, meaning, meant, result, likely, commonly, means, results, tend, except, causes, resulting, sometimes, Additionally, depending, often, usually, traditionally"
blocks.1.ff_or_moe,255,0.1215,0.3412,"of, ', —, ;, ’, which, would, version, with, ., ,, game, were, (, itself, series, who, group, that, and"
blocks.2.ff_or_moe,0,0.2092,0.4066,"which, but, while, as, and, where, who, ., although, with, including, though, after, at, along, before, on, when, during, ;"
blocks.2.ff_or_moe,1,0.4930,0.2805,"Another, "")., arro, ]., )""., crucial, supposed, dick, worse, distract, newly, Some, Senior, '""., Other, ]""., hypo, ""[, %., This"
blocks.2.ff_or_moe,2,0.0821,0.3790,"which, though, however, where, who, the, "", although, including, then, The, he, whose, this, titled, also, particularly, along, aware, a"
blocks.2.ff_or_moe,3,0.2853,0.3530,"According, according, The, When, If, There, At, In, This, However, On, ""[, directions, Unlike, [PAD], Due, said, That, Some, Of"
blocks.2.ff_or_moe,4,0.1711,0.3346,"cor, se, cl, sub, dis, po, com, mon, pro, sur, pl, super, con, di, pre, comp, trans, co, ter, vi"
blocks.2.ff_or_moe,5,0.1561,0.2923,"y, wood, House, Rock, ley, ch, James, Hill, ville, Brown, ma, lo, ford, Williams, To, k, Wood, ia, ', son"
blocks.2.ff_or_moe,6,0.1806,0.3467,"..., "";, 000, made, right, make, ("", provided, keep, declared, "",, ""), come, remain, also, ?"", [, [PAD], caused, from"
blocks.2.ff_or_moe,7,0.0845,0.3611,"they, it, he, this, that, there, she, year, day, many, the, week, if, time, few, picture, much, those, even, allowed"
blocks.2.ff_or_moe,8,0.1564,0.4985,"., ;, –, ,, :, —, )., ."", ),, ""., in, ), 000, and, 15, /, or, (, but, 22"
blocks.2.ff_or_moe,9,0.1871,0.3137,"sales, pay, increase, of, ratings, performance, ;, distribution, income, rate, total, percentage, quality, among, in, share, returns, worldwide, value, during"
blocks.2.ff_or_moe,10,0.3286,0.3598,"own, biggest, largest, second, main, strongest, Their, usual, fourth, preferred, sixth, third, closest, primary, subsequent, tenth, first, eighth, final, distinctive"
blocks.2.ff_or_moe,11,0.0659,0.3253,"young, fire, their, war, low, light, time, the, future, about, up, el, government, his, any, several, old, these, fine, craft"
blocks.2.ff_or_moe,12,0.4622,0.3136,"Group, Department, Society, Company, Association, Council, Division, Office, Committee, Museum, School, Special, Bridge, Trust, Training, Station, Park, Research, Commission, Institute"
blocks.2.ff_or_moe,13,0.0756,0.3772,"the, his, various, some, their, another, both, He, To, mid, Y, former, nearby, F, Robert, His, Black, late, The, In"
blocks.2.ff_or_moe,14,0.2117,0.3082,"of, that, factor, mechanism, method, environment, caused, ability, problem, factors, element, process, given, situation, made, pattern, nature, which, shown, system"
blocks.2.ff_or_moe,15,0.2146,0.2893,"imp, aff, p, sc, fl, rep, v, cr, pr, w, eng, bl, sn, inn, ach, ann, ex, ep, ad, ang"
blocks.2.ff_or_moe,16,0.1294,0.3982,"the, his, 10, six, around, three, its, 1, their, this, five, within, two, four, 300, 50, a, 100, 15, what"
blocks.2.ff_or_moe,17,0.1060,0.3532,"also, later, finally, possibly, general, perhaps, his, became, went, continued, the, several, sometimes, then, other, its, thus, therefore, her, those"
blocks.2.ff_or_moe,18,0.2618,0.3789,"located, used, built, made, put, placed, held, found, considered, sent, present, presented, shown, returned, kept, involved, discovered, chosen, taken, written"
blocks.2.ff_or_moe,19,0.0936,0.3493,"itself, himself, themselves, as, to, out, at, into, again, first, from, only, also, quickly, back, up, directly, was, not, on"
blocks.2.ff_or_moe,20,0.5821,0.2586,"This, unified, newly, Another, icolor, atra, oga, ré, alo, thood, Rivera, Tra, vast, transformation, ublin, Wainwright, idelity, orton, Gem, Felipe"
blocks.2.ff_or_moe,21,0.1854,0.3801,";, ', ., who, of, ,, called, during, —, in, and, for, ship, ’, ."", (, or, at, as, within"
blocks.2.ff_or_moe,22,0.3016,0.3049,"had, formally, originally, motiv, helped, initially, currently, did, always, risks, evin, does, thoroughly, really, found, was, felt, took, firmly, suffered"
