layer,expert_id,Internal_Cohesion,External_Purity,tokens
blocks.1.ff_or_moe,75,0.3116,0.2718,"Back, shows, under, together, 2000, Down, singer, Sunday, When, visits, ade, Reverend, ave, wider, Over, Sheridan, closer, Dam, church, [PAD]"
blocks.1.ff_or_moe,76,0.3328,0.2767,"cover, hu, Tel, ü, White, Et, Reich, den, pol, đ, man, Te, ff, did, Rio, disappeared, covers, Ö, Ho, Poland"
blocks.1.ff_or_moe,77,0.3649,0.2773,"local, BBC, government, peaked, 44, locally, Local, authorities, regional, peaking, municipal, Lam, council, pul, peak, 1st, debut, form, Gulf, German"
blocks.1.ff_or_moe,78,0.0833,0.2777,"being, be, having, home, pl, form, i, single, second, out, Mer, most, very, ades, Brown, well, end, debut, can, har"
blocks.1.ff_or_moe,79,0.0840,0.3788,"back, even, but, or, and, other, yet, again, was, others, under, however, due, took, thus, rather, man, because, later, also"
blocks.1.ff_or_moe,80,0.2427,0.2846,"right, left, naval, power, opposite, least, Un, secondary, reaching, way, uff, back, private, rejoined, parties, school, assumed, death, tradition, Right"
blocks.1.ff_or_moe,81,0.2677,0.2666,"own, Twitter, Total, stage, mag, our, Stage, private, 15, grand, act, real, 26, ora, IC, main, ma, confirmed, defence, find"
blocks.1.ff_or_moe,82,0.2164,0.2834,"s, Also, In, He, Black, prior, ll, When, stay, Long, 3rd, t, Emer, newly, body, Mater, Small, So, Young, sville"
blocks.1.ff_or_moe,83,0.0840,0.3188,"s, new, process, un, an, own, which, An, area, newly, up, El, same, way, former, more, inter, following, additional, original"
blocks.1.ff_or_moe,84,0.2313,0.2969,"On, Upon, Four, And, Mill, In, John, having, During, Anthony, Alan, written, Back, Later, raising, 22, New, One, producers, Grand"
blocks.1.ff_or_moe,85,0.3327,0.2651,"finds, short, cutting, thick, fat, lower, Walker, story, Da, controversial, credited, enough, Mary, crew, money, Thompson, clay, sex, una, Nun"
blocks.1.ff_or_moe,86,0.1842,0.3033,"000, de, provide, tre, 500, toured, mes, 00, brand, Her, fl, co, down, Con, la, California, route, Ro, V, 800"
blocks.1.ff_or_moe,87,0.2164,0.3108,"US, UN, $, UK, United, U, 2, Army, Van, NY, Navy, Robert, John, DE, government, States, East, Wood, James, ated"
blocks.1.ff_or_moe,88,0.1226,0.2680,"Fantasy, Daily, initially, reaction, Pie, alter, all, B, continued, music, placed, then, Law, relative, themselves, St, Art, Bre, to, their"
blocks.1.ff_or_moe,89,0.2128,0.2485,"lie, jav, country, not, Moscow, primarily, more, st, ma, grim, stand, ä, de, less, lo, Brighton, yan, never, ance, ank"
blocks.1.ff_or_moe,90,0.2736,0.2978,"English, guns, Spanish, weapons, working, round, Brown, Indian, French, neg, right, firing, Tom, pal, quick, Welsh, speaking, game, appearance, singing"
blocks.1.ff_or_moe,91,0.0771,0.2992,"., -, 20, ;, E, ""., well, ."", air, fire, 35, rather, 18, post, F, gun, type, house, how, imp"
blocks.1.ff_or_moe,92,0.1737,0.2850,"An, af, prevent, ft, field, them, own, ur, sw, passed, fin, stand, im, ?"", st, It, must, built, Children, R"
blocks.1.ff_or_moe,93,0.4172,0.2366,"mixed, programme, perceived, oma, technique, team, Rush, coastline, gift, Bank, Tan, clever, idis, displays, EF, program, rated, Wild, Hans, Pe"
blocks.1.ff_or_moe,94,0.3078,0.4579,"five, nine, seven, six, several, three, years, different, eight, thousand, four, 14, various, Several, hundred, months, thousands, million, numerous, fifteen"
blocks.1.ff_or_moe,95,0.3973,0.2562,"Her, se, quantity, Bigger, Hence, (/, vo, ld, Bob, story, Alice, spir, Ill, entrance, amount, mark, Andri, val, hold, Franco"
blocks.1.ff_or_moe,96,0.2371,0.2766,"team, music, video, teams, found, crew, department, staff, adopted, while, New, lee, brother, composed, Fire, hall, Joseph, village, Chicago, Francis"
blocks.1.ff_or_moe,97,0.1557,0.3287,"called, named, calls, call, calling, "", given, titled, base, designated, simply, dubbed, 5, head, attention, For, New, used, 2nd, John"
blocks.1.ff_or_moe,98,0.3139,0.2651,"h, Some, ai, Other, Jane, Iron, Han, David, outer, Alexand, ud, ā, Im, Arthur, direct, Ali, run, Bernard, Jim, Carpenter"
blocks.1.ff_or_moe,99,0.1545,0.3067,"P, In, John, Con, then, A, De, En, On, O, Wilson, At, St, Mc, As, Bell, For, Ch, An, However"
blocks.1.ff_or_moe,100,0.2133,0.2973,"high, thin, low, executive, High, levels, Brown, direct, strong, John, producer, director, ac, organ, cor, higher, poly, Cop, cost, Fer"
blocks.1.ff_or_moe,101,0.3225,0.2853,"who, million, previously, spent, formerly, originally, billion, convinced, worked, Tang, lived, film, lip, squ, RN, involved, pounds, Paris, years, minutes"
blocks.1.ff_or_moe,102,0.1738,0.3944,"among, behind, the, outside, amongst, across, above, this, below, within, these, inside, around, along, their, during, his, throughout, those, near"
blocks.1.ff_or_moe,103,0.1187,0.2645,"fear, be, dis, the, level, press, King, told, Se, demand, post, spec, om, not, West, cost, Captain, Rolling, ret, lower"
blocks.1.ff_or_moe,104,0.4075,0.3714,"to, planned, intended, sought, looking, sending, asked, looked, offered, wanted, asking, urged, proposed, intend, promising, opted, ablan, encouraged, wants, expected"
blocks.1.ff_or_moe,105,0.1869,0.3465,"he, she, they, had, did, took, we, went, could, started, initial, saw, first, might, featured, He, suffered, rum, chose, won"
blocks.1.ff_or_moe,106,0.2284,0.2546,"j, Jim, Music, Los, í, once, ve, independent, recent, u, vo, je, certain, str, Lin, ill, yn, nearly, preceding, went"
blocks.1.ff_or_moe,107,0.3084,0.3629,"more, less, than, higher, larger, York, greater, lower, better, harder, comb, bigger, stronger, faster, where, broader, ted, health, so, fewer"
blocks.1.ff_or_moe,108,0.3274,0.3613,"(, feet, size, ("", metre, foot, length, mile, per, (£, metres, height, mbar, miles, pound, compared, title, ($, inches, bit"
blocks.1.ff_or_moe,109,0.3210,0.2618,"Gest, taking, creates, increased, Se, Burn, Hans, Rock, space, collection, End, activity, ess, uk, role, against, Beginning, Bur, density, Rol"
blocks.1.ff_or_moe,110,0.4934,0.2771,"successful, primary, experimental, ptive, secondary, alternative, advanced, aggressive, progressive, electrical, itative, safe, medical, Rider, imental, legal, operational, anticipated, underground, ausible"
blocks.1.ff_or_moe,111,0.2011,0.0000,"., W, E, H, J, F, K, B, D, Z, V, G, R, C, U, b, T, L, S, v"
blocks.1.ff_or_moe,112,0.4826,0.3653,"Texas, Liverpool, Arizona, Philadelphia, Kansas, Cardiff, Oregon, Victoria, Munich, Council, Florida, Spain, Central, Iraq, Newfoundland, Washington, Reading, Montreal, Albany, Cambridge"
blocks.1.ff_or_moe,113,0.1458,0.2708,"free, ben, Fort, Roman, Navy, New, Le, Z, Royal, move, Go, Imperial, Co, P, based, Army, Con, G, batting, Pro"
blocks.1.ff_or_moe,114,0.1983,0.3509,"im, 000, F, SA, L, Q, V, CA, RA, 3, T, PS, NA, LT, 6, PA, SK, 28, CE, 9"
blocks.1.ff_or_moe,115,0.3436,0.3682,"but, though, although, However, But, whether, um, whereas, however, Larry, avoid, hearing, defeating, æ, defenders, putting, ],, ev, plus, saying"
blocks.1.ff_or_moe,116,0.2746,0.2995,"American, science, non, pop, musical, Princess, song, classic, critical, rich, soft, big, songs, Human, world, Russian, bird, Modern, text, Soviet"
blocks.1.ff_or_moe,117,0.2122,0.2898,"World, War, war, middle, Mon, Cup, featured, Chicago, New, Second, real, Un, exists, Pal, Children, As, Fore, 2nd, tri, Mark"
blocks.1.ff_or_moe,118,0.3550,0.5779,"North, Western, Eastern, West, central, Southern, western, southern, west, north, south, European, Northern, east, East, South, adjacent, Central, eastern, northern"
blocks.1.ff_or_moe,119,0.3130,0.2714,"of, structure, is, trough, researcher, populations, stones, movement, fossils, ings, containing, boundaries, surface, fragment, movements, leaves, are, plates, trees, Lebanon"
blocks.1.ff_or_moe,120,0.1156,0.2900,"NC, quickly, name, within, W, De, end, In, broad, Se, resulting, by, soon, early, Sc, vis, Off, many, straight, central"
blocks.1.ff_or_moe,121,0.0801,0.3476,""", The, I, Al, In, ("", A, (, G, It, with, J, w, Queen, sub, 1, 2, C, ""..., S"
blocks.1.ff_or_moe,122,0.4054,0.4362,"generally, often, occasionally, heavily, also, frequently, mostly, sometimes, regularly, usually, closely, tically, officially, mainly, commonly, fully, easily, highly, widely, seriously"
blocks.1.ff_or_moe,123,0.1070,0.2971,"g, f, b, now, gs, film, part, Team, 11, mal, being, 17, be, will, Peter, meeting, 10, once, od, 50"
blocks.1.ff_or_moe,124,0.4459,0.2891,"totaled, received, receiving, garnered, earned, spans, averaging, gained, averaged, helped, $, spanned, batted, earn, earning, topped, spanning, 14, mixed, cost"
blocks.1.ff_or_moe,125,0.0981,0.3057,"in, present, there, especially, seen, within, since, near, particularly, most, well, close, pre, poor, found, during, living, mid, central, late"
blocks.1.ff_or_moe,126,0.2976,0.2797,"then, person, show, shows, 1991, corner, sil, Rev, 2007, ida, now, 1990, 2006, know, Then, went, minute, sharp, coming, quickly"
blocks.1.ff_or_moe,127,0.1583,0.3094,"between, rock, the, Between, present, Jones, seen, them, Head, either, ef, amongst, Chicago, both, among, exist, comedy, tr, using, cut"
blocks.1.ff_or_moe,128,0.4287,0.4029,"], This, While, When, There, If, It, These, So, Since, Although, They, ],, But, Their, That, ]., Because, However, …"
blocks.1.ff_or_moe,129,0.1595,0.3018,"do, did, doing, say, peace, does, what, so, open, British, just, group, make, Pro, done, soon, bear, have, their, Easter"
blocks.1.ff_or_moe,130,0.4425,0.2575,"pit, During, Soon, Shortly, uated, Around, scheduled, fall, Along, Upon, Following, Point, Adams, Elsewhere, Lang, Rainfall, Ray, grant, Houston, heavily"
blocks.1.ff_or_moe,131,0.0781,0.3163,"-, second, test, non, way, state, low, pro, un, high, th, year, co, final, third, par, long, ex, American, half"
blocks.1.ff_or_moe,132,0.3273,0.2876,"these, aged, These, latter, older, Edmund, animal, Stephen, same, Yet, ingly, 58, twelve, Bird, younger, Each, newly, wood, But, Wil"
blocks.1.ff_or_moe,133,0.1816,0.2395,"X, hiro, Sep, Z, mentioned, Next, ""., work, B, approaches, show, ."", stand, planned, central, Se, add, 12, confirmed, display"
blocks.1.ff_or_moe,134,0.0848,0.3189,"A, Con, third, PlayStation, New, An, team, 3, second, J, How, 20, Texas, P, short, closed, AC, The, B, ho"
blocks.1.ff_or_moe,135,0.3076,0.2604,"10, 12, 20, 15, ×, 11, ten, 18, 100, tro, 110, 109, 23, 80, 750, sam, 40, right, 1000, Hol"
blocks.1.ff_or_moe,136,0.2551,0.2722,"squ, Dec, co, am, Must, ard, fran, February, Typhoon, fl, long, p, Dipl, January, November, December, ca, aud, id, Michigan"
blocks.1.ff_or_moe,137,0.2256,0.2805,"New, York, South, mark, British, calls, Green, Chicago, Rock, Foreign, Z, Massachusetts, send, London, Connecticut, San, Scotland, focus, Gu, work"
blocks.1.ff_or_moe,138,0.1709,0.2856,"available, Baby, hit, well, Go, about, new, written, order, tele, attack, previously, opening, DJ, known, Queen, con, interview, pro, tell"
blocks.1.ff_or_moe,139,0.1659,0.3969,"the, a, in, other, some, his, as, with, and, their, her, its, two, ,, most, ., no, much, it, """
blocks.1.ff_or_moe,140,0.0887,0.3872,"the, their, its, his, a, The, "", it, her, praised, 10, that, this, both, for, about, D, over, lower, being"
blocks.1.ff_or_moe,141,0.3880,0.0000,"1, 2, 3, 5, 0, 11, 10, 15, 18, 12, 4, 19, 21, $, 9, 14, 16, 20, 7, 17"
blocks.1.ff_or_moe,142,0.2524,0.3413,"film, main, television, movie, official, drama, primary, social, sub, title, franchise, music, picture, films, trade, major, action, direct, talk, accompanying"
blocks.1.ff_or_moe,143,0.1221,0.4046,"the, those, a, The, its, his, these, their, it, most, this, In, Russia, an, On, After, some, what, During, many"
blocks.1.ff_or_moe,144,0.2804,0.3208,"sea, June, ocean, far, coast, leads, level, rise, Bell, lyrics, waters, here, water, Mor, right, pressure, southern, shore, Sea, Sand"
blocks.1.ff_or_moe,145,0.0514,0.3455,"as, well, a, such, an, Black, having, named, part, The, being, like, :, with, its, in, 0, the, level, dis"
blocks.1.ff_or_moe,146,0.1388,0.3150,"other, past, others, another, rest, popular, common, previous, early, possible, eight, Other, ."", major, central, local, than, ., notable, older"
blocks.1.ff_or_moe,147,0.2959,0.2706,"passes, cut, Will, sub, restored, ford, ..., That, revised, passed, Snow, Then, Near, pass, But, Sor, Japan, Be, moved, aur"
blocks.1.ff_or_moe,148,0.0604,0.3463,"(, ("", where, from, seen, in, —, as, [, about, with, being, F, James, Robert, N, Bo, Car, age, for"
blocks.1.ff_or_moe,149,0.3023,0.3516,"is, was, has, does, will, seems, would, begins, It, contains, could, wasn, comes, makes, exists, appears, may, did, are, fell"
blocks.1.ff_or_moe,150,0.1540,0.3300,"his, her, His, fellow, final, ?"", Ko, larger, command, personal, He, their, young, next, position, BA, himself, former, Mac, remaining"
blocks.1.ff_or_moe,151,0.4977,0.3560,"leaders, authorities, companies, library, bodies, commanders, doctors, organisation, regulars, engineers, team, colleagues, farms, squad, organization, leadership, buildings, priests, pilots, teams"
blocks.1.ff_or_moe,152,0.3760,0.2935,"what, exactly, Rolling, wh, Co, starts, What, Tak, everything, From, months, fresh, things, crowd, talking, why, According, Just, aspects, say"
blocks.1.ff_or_moe,153,0.1195,0.3991,"the, their, his, a, these, this, her, its, A, those, that, other, post, three, 10, an, long, both, about, what"
blocks.1.ff_or_moe,154,0.1190,0.3062,"tell, building, second, based, F, post, born, day, rest, see, heart, John, -, The, Carr, name, style, turn, telling, Based"
blocks.1.ff_or_moe,155,0.4217,0.3381,"State, National, Pet, 10th, ki, 9th, Anglo, 11th, 12th, SA, 15th, 13th, 5th, European, Central, 3rd, Economic, 14th, Min, education"
blocks.1.ff_or_moe,156,0.2366,0.2775,"ill, Air, ac, Res, health, Force, r, ur, Army, Navy, University, written, ida, lower, qu, along, poor, campaign, medical, umin"
blocks.1.ff_or_moe,157,0.3140,0.2866,"influential, independent, future, distinguished, personal, important, contemporary, Roman, specific, foreign, different, recent, sur, key, vocal, times, international, isolated, adult, classical"
blocks.1.ff_or_moe,158,0.2206,0.4120,"former, 2nd, 1st, 3rd, first, 4th, main, 12th, 6th, 7th, British, 5th, 11th, remaining, second, regular, four, three, non, two"
blocks.1.ff_or_moe,159,0.2411,0.3028,"forward, my, very, Taylor, bow, right, backwards, centre, back, big, mother, Some, There, Bok, Manchester, management, slow, me, close, direct"
blocks.1.ff_or_moe,160,0.3582,0.4461,"soon, eventually, quickly, finally, Sur, shortly, rapidly, subsequently, gradually, thereafter, immediately, later, ultimately, after, passed, slowly, afterwards, suddenly, became, again"
blocks.1.ff_or_moe,161,0.3395,0.2620,"British, report, best, reconnaissance, selling, Canadian, reports, look, wishes, professional, Shaw, worst, survey, French, Jason, research, friend, suffered, recently, contributors"
blocks.1.ff_or_moe,162,0.2718,0.2466,"short, any, unique, user, separate, highly, lower, un, cor, strip, Grace, sile, central, December, withdrawing, 1990, February, January, March, ix"
blocks.1.ff_or_moe,163,0.3089,0.3252,"is, was, does, has, becomes, appears, came, remains, makes, isn, follows, contains, exists, route, begins, highway, enters, would, being, starts"
blocks.1.ff_or_moe,164,0.3190,0.2779,"ice, He, ices, Over, added, iced, His, story, icy, Ice, originally, iz, Ge, Montreal, acting, yet, treatments, 18, Vancouver, Sandy"
blocks.1.ff_or_moe,165,0.2977,0.3053,"100, 40, heavy, 50, 200, 300, 250, Canadian, 500, 120, water, 400, 150, 70, field, Hot, Rock, Top, km, New"
blocks.1.ff_or_moe,166,0.2324,0.3558,"its, their, Its, Their, associated, His, stay, Her, Ev, introduction, They, Of, She, He, accompanying, turns, final, Co, Sa, next"
blocks.1.ff_or_moe,167,0.2654,0.2803,"state, government, federal, highway, level, county, border, show, crowd, forest, Senate, public, say, word, national, Olympic, add, program, straight, pro"
blocks.1.ff_or_moe,168,0.1596,0.3424,"I, now, you, really, II, thought, me, met, known, decided, often, You, usual, much, remains, so, yet, only, your, Did"
blocks.1.ff_or_moe,169,0.2579,0.2828,"seconds, were, men, don, units, total, ..., 000, games, occur, took, ari, troop, fly, replaced, ace, initial, built, troops, iss"
blocks.1.ff_or_moe,170,0.2400,0.3022,"ew, Jim, Tom, John, ld, w, ek, Bill, saw, Peter, multiple, 14, Art, Burn, lam, O, 12, Frank, Joan, Mike"
blocks.1.ff_or_moe,171,0.2086,0.3761,"months, years, days, weeks, year, week, minutes, game, hours, games, book, ,, after, weekend, later, decades, round, record, before, innings"
blocks.1.ff_or_moe,172,0.1135,0.3554,""", A, The, ("", S, (, G, I, Re, B, species, un, M, In, F, At, N, 2, On, :"
blocks.1.ff_or_moe,173,0.4323,0.0000,"10, 15, 11, 3, 16, 2, 13, 12, 4, 17, 14, 5, 19, 9, 7, 18, 24, 6, 25, 8"
blocks.1.ff_or_moe,174,0.2489,0.2713,"original, popular, initial, How, $, design, rules, Lion, scoring, six, whom, Holmes, partial, Key, form, ten, ique, federal, round, eight"
blocks.1.ff_or_moe,175,0.3614,0.2571,"once, again, opposite, Mega, Over, Cop, anarchist, til, elevated, daily, ferry, Lancaster, Nag, Petit, thing, games, Once, single, hit, Bridge"
blocks.1.ff_or_moe,176,0.1638,0.3247,"just, victory, over, merely, victories, simply, shortly, near, far, Cent, slightly, aerial, before, right, yet, about, soon, as, while, alone"
blocks.1.ff_or_moe,177,0.1538,0.3047,"w, M, ro, because, Dun, st, op, saying, 20, 10, bad, taking, gr, 68, aw, route, qu, cr, like, tro"
blocks.1.ff_or_moe,178,0.1271,0.3700,"they, it, the, he, their, she, leaving, them, some, allowed, its, if, his, give, puts, allows, before, put, giving, these"
blocks.1.ff_or_moe,179,0.1490,0.3110,"change, standard, changes, King, 00, where, 11, changed, 2, pan, normal, feature, Japanese, take, regular, when, number, White, British, 12"
blocks.1.ff_or_moe,180,0.1293,0.3216,"while, whilst, saw, whereas, the, against, some, them, see, others, these, significant, seeing, fallen, number, hold, followed, her, player, more"
blocks.1.ff_or_moe,181,0.4308,0.2541,"excluding, í, mostly, Anthony, them, lie, You, á, mythology, thus, dean, Ulster, mainly, Jennifer, č, Parsons, McC, duties, Windows, Ti"
blocks.1.ff_or_moe,182,0.0815,0.2923,"well, as, join, they, a, team, part, Black, dis, once, Union, opposed, cos, central, best, far, it, Not, according, providing"
blocks.1.ff_or_moe,183,0.2443,0.2713,";, );, "";, .;, :, T, USA, assigned, Tr, using, corresponding, having, Rain, these, ri, à, dating, Rh, Bour, Low"
blocks.1.ff_or_moe,184,0.1193,0.3450,"total, also, including, Not, include, namely, maximum, thus, all, only, t, Ex, those, includes, go, there, :, catch, –, He"
blocks.1.ff_or_moe,185,0.1301,0.3505,"a, an, their, another, its, his, the, taking, these, various, her, them, create, offers, it, showed, receiving, both, multiple, some"
blocks.1.ff_or_moe,186,0.3476,0.2981,"based, Based, She, on, comm, focusing, focused, Op, depend, focus, influences, upon, concentrated, mainly, loosely, wind, partly, impacts, centered, dependent"
blocks.1.ff_or_moe,187,0.5456,0.2341,"bind, ifying, away, cting, influence, fix, herd, upset, pted, rench, halt, ings, Table, ulating, aching, Cure, Norton, spark, stones, excavation"
blocks.1.ff_or_moe,188,0.1991,0.3199,"minute, National, American, th, Se, Ex, Th, Gr, Pr, Le, Mis, Ko, Pl, Im, World, second, Bo, Di, Cent, Min"
blocks.1.ff_or_moe,189,0.4252,0.3150,"Division, Team, Divisions, Brigade, December, Bell, divisions, Ten, Third, division, Society, Section, ff, don, Wing, villains, Army, Ward, Headquarters, Regiment"
blocks.1.ff_or_moe,190,0.2834,0.3074,"of, Of, side, end, point, conclusion, midst, portion, sort, kind, piece, 69, aspect, middle, rear, neither, Pas, spot, fitting, percent"
blocks.1.ff_or_moe,191,0.1025,0.3637,"), and, ""), —, ),, )., in, during, or, following, ], second, final, third, before, is, including, for, north, .)"
blocks.1.ff_or_moe,192,0.1660,0.3125,"bo, pol, cl, sm, ver, hom, teams, ang, dist, so, af, mix, based, ad, follow, e, group, Ch, friends, red"
blocks.1.ff_or_moe,193,0.2615,0.2941,"her, ech, help, support, Her, extension, With, limited, inside, Hen, yard, rise, Destiny, hearing, f, aboard, Cook, coming, Nancy, fore"
blocks.1.ff_or_moe,194,0.4243,0.2839,"Final, Fantasy, Adelaide, Sand, thick, intense, XIII, heavy, extremely, ninth, flo, angled, ums, meeting, begins, computer, ae, imp, starts, centred"
blocks.1.ff_or_moe,195,0.3791,0.3177,"different, various, differing, separate, differently, distinct, varying, dispar, note, lower, ger, diverse, 14, Different, ranges, period, da, ong, shifts, complex"
blocks.1.ff_or_moe,196,0.1969,0.3409,"', wife, father, brother, ship, company, pair, ,, newspaper, boy, mother, "",, club, friend, house, uncle, ’, Lord, daughter, hotel"
blocks.1.ff_or_moe,197,0.5222,0.3328,"ing, ining, Parliament, ying, ving, ening, oming, bing, oring, iting, ating, ping, cting, ging, itting, ting, ishing, lling, ning, uring"
blocks.1.ff_or_moe,198,0.2884,0.2737,"water, gl, Sony, bu, traffic, power, run, along, charge, electricity, supply, taken, cost, drinking, buff, port, bath, better, dry, gasoline"
blocks.1.ff_or_moe,199,0.1811,0.3226,"included, include, in, includes, including, featured, To, those, mostly, involved, required, ille, some, either, features, If, :, degree, team, primarily"
blocks.1.ff_or_moe,200,0.0596,0.3422,"we, to, We, ', only, see, into, away, D, Mo, as, (, down, is, di, at, feel, even, you, and"
blocks.1.ff_or_moe,201,0.3394,0.3883,"John, General, Sir, George, Captain, whose, Richard, William, Robert, Joseph, Colonel, Charles, Tom, Michael, Samuel, Daniel, David, James, Don, Admiral"
blocks.1.ff_or_moe,202,0.0630,0.3283,"following, the, two, E, Silver, year, three, these, another, September, than, Sh, June, several, due, Great, M, same, men, John"
blocks.1.ff_or_moe,203,0.1843,0.3376,"that, they, it, having, said, say, note, called, how, says, believe, notes, stated, presence, she, he, suggests, believed, cited, credit"
blocks.1.ff_or_moe,204,0.4242,0.2453,"meaning, Russell, Baldwin, means, ail, Marsh, ta, Chester, scoring, charity, abandoned, hop, teaching, aim, hal, lock, jobs, raising, corresponding, ranch"
blocks.1.ff_or_moe,205,0.3340,0.3161,"week, weekend, weeks, days, Week, comic, before, month, race, Dan, months, years, presence, section, effort, games, theatre, program, theater, Tan"
blocks.1.ff_or_moe,206,0.2925,0.3408,"had, previously, already, been, originally, planned, begun, initially, having, Having, predecessor, nearly, Batman, earlier, run, cosmic, Fantasy, seen, formerly, intended"
blocks.1.ff_or_moe,207,0.3016,0.3881,"., ""., ;, )., ."", The, It, '., );, This, !., ”., During, These, ...., After, '""., However, Another, Many"
blocks.1.ff_or_moe,208,0.0771,0.3299,"time, later, period, day, ,, term, when, frame, after, following, "",, earlier, just, ,"", called, soon, known, he, work, I"
blocks.1.ff_or_moe,209,0.1536,0.3237,"hit, hitting, struck, John, hits, key, move, me, 20, sl, London, 28, Just, 22, George, lower, back, He, B, very"
blocks.1.ff_or_moe,210,0.1524,0.3293,"G, Z, K, Me, F, J, En, St, P, now, the, S, M, H, Al, W, Mor, D, T, De"
blocks.1.ff_or_moe,211,0.1459,0.3001,"ac, acs, w, act, run, intr, pr, show, af, ex, set, offered, 14, short, band, Tr, style, Head, his, located"
blocks.1.ff_or_moe,212,0.2351,0.3126,"they, he, she, where, whether, whom, there, audience, They, instead, why, companion, these, simple, presented, presence, context, could, embarked, insists"
blocks.1.ff_or_moe,213,0.1096,0.2989,"divided, New, among, pil, between, within, sub, NC, le, Tri, plan, z, about, central, into, i, Con, soon, by, plot"
blocks.1.ff_or_moe,214,0.1369,0.3754,"after, following, before, upon, prior, when, they, during, shortly, being, After, having, the, he, she, meeting, their, these, while, Following"
blocks.1.ff_or_moe,215,0.1051,0.4528,"the, of, their, these, The, New, his, this, what, A, which, a, that, those, B, 10, her, L, such, D"
blocks.1.ff_or_moe,216,0.1349,0.3121,",, al, et, od, le, oc, est, rus, ;, ar, Lewis, la, ..., ak, to, ium, ro, own, aj, uk"
blocks.1.ff_or_moe,217,0.1964,0.2937,"rather, instead, than, within, Ab, Jay, lower, following, refused, traditional, Sub, what, although, leading, whereas, next, move, because, wind, box"
blocks.1.ff_or_moe,218,0.2281,0.3046,"can, must, res, takes, take, could, be, will, may, come, include, quickly, require, raised, 26, go, 35, stay, side, fill"
blocks.1.ff_or_moe,219,0.1320,0.3227,"central, second, same, most, the, highest, other, final, next, first, larger, entire, various, United, latter, two, young, following, last, normal"
blocks.1.ff_or_moe,220,0.2613,0.2625,"', ,, ’, Magazine, Street, Road, Zero, &, Day, Hill, Revival, Thompson, hey, Tower, omy, Stone, Online, Love, Live, Kelly"
blocks.1.ff_or_moe,221,0.3603,0.3000,"with, tour, collaboration, relationship, treaty, peace, between, settlement, alliance, partnership, though, evolution, friendship, line, relations, bond, commerce, frontier, garrison, treaties"
blocks.1.ff_or_moe,222,0.2648,0.3613,"by, released, published, performed, introduced, created, in, abandoned, opened, announced, conducted, carried, shown, modified, designed, seen, considered, incorporated, reviewed, described"
blocks.1.ff_or_moe,223,0.1455,0.2984,"P, Un, Super, Ch, St, Tr, R, W, financial, band, formation, apart, Great, De, F, Pe, wake, Sp, Pl, Ball"
blocks.1.ff_or_moe,224,0.1072,0.3384,"For, The, In, the, Great, Los, White, English, It, F, Me, God, Super, budget, Like, Over, On, New, for, Paul"
blocks.1.ff_or_moe,225,0.0797,0.3385,"in, on, finishing, finished, active, during, second, third, within, pre, pr, first, coming, live, at, running, retired, married, av, before"
blocks.1.ff_or_moe,226,0.1067,0.3802,"a, only, one, also, not, been, very, almost, usually, part, often, both, already, originally, an, two, generally, another, written, initially"
blocks.1.ff_or_moe,227,0.0728,0.3468,"scoring, scored, his, D, United, two, 10, their, good, four, New, He, three, score, rest, more, flight, second, them, As"
blocks.1.ff_or_moe,228,0.3571,0.3537,"musical, recording, guitar, sound, music, bass, level, pop, singer, CD, vocal, chart, program, dance, vocals, larger, charts, piano, keyboard, show"
blocks.1.ff_or_moe,229,0.0820,0.3641,"around, the, over, this, near, about, a, their, at, across, entered, 4, close, approximately, present, under, within, 1, outside, half"
blocks.1.ff_or_moe,230,0.1051,0.4203,"., 0, 33, but, C, 5, 3, ;, T, 35, ""., E, 49, For, V, 9, U, S, ."", 50"
blocks.1.ff_or_moe,231,0.1170,0.2927,"who, man, ,, ', lane, Alan, ne, without, Kingdom, minutes, ma, but, Joseph, living, title, ot, identity, said, whose, te"
blocks.1.ff_or_moe,232,0.2726,0.2601,"close, parallel, level, closer, “, add, next, Dis, separate, guest, prior, Morgan, opposite, clean, stand, shows, attachment, istic, before, Martin"
blocks.1.ff_or_moe,233,0.1500,0.3010,"Red, close, Gar, M, re, White, Re, Flight, C, Brown, Sc, Out, Howard, Ro, originally, Car, Mo, latter, Dis, Mad"
blocks.1.ff_or_moe,234,0.2650,0.3203,"—, least, five, –, though, seven, career, played, partly, plus, ‌, --, va, despite, except, eight, because, ‍, fourteen, once"
blocks.1.ff_or_moe,235,0.2005,0.3359,"variety, every, latter, each, others, Van, two, Each, frequently, both, other, term, combination, Pall, race, 600, 500, taking, 45, resulting"
blocks.1.ff_or_moe,236,0.3661,0.2581,"outer, square, giant, verage, species, cubic, natural, Alexand, will, tall, oc, features, 225, solar, narrow, white, additional, Vall, diameter, primary"
blocks.1.ff_or_moe,237,0.0972,0.3620,"through, the, into, their, via, a, his, than, due, an, both, its, those, am, sound, with, these, her, several, like"
blocks.1.ff_or_moe,238,0.2462,0.2468,"/, lap, stand, without, damaged, Havilland, account, 9, destroyed, calendar, full, December, February, ground, con, Mos, positions, 21, focus, operations"
blocks.1.ff_or_moe,239,0.2146,0.3286,"which, whose, whom, that, he, featuring, Dis, originally, they, who, initially, requiring, Carr, Max, whereby, although, required, ff, Because, If"
